,Deaths,State,County,Year,Population,_merge,Death Rate,Years since policy,Policy or Control
13094,5,California,"Amador County, CA",2007,38756,both,12.901228196924347,0.0,Control
13095,5,California,"Amador County, CA",2008,38248,both,13.072578958376907,1.0,Control
13096,5,California,"Amador County, CA",2009,38238,both,13.075997698624406,2.0,Control
13097,5,California,"Amador County, CA",2010,38091,both,13.126460318710457,,Control
13098,5,California,"Amador County, CA",2011,37953,both,13.174189128659131,,Control
13099,5,California,"Amador County, CA",2012,37035,both,13.500742540839745,,Control
13100,5,California,"Amador County, CA",2013,36519,both,13.691503053205182,,Control
13101,5,California,"Amador County, CA",2014,36742,both,13.60840455065048,,Control
13102,5,California,"Amador County, CA",2015,37001,both,13.51314829328937,,Control
13103,5,California,"Amador County, CA",2016,37383,both,13.375063531551774,,Control
13104,5,California,"Amador County, CA",2017,38626,both,12.944648682234764,,Control
13105,5,California,"Amador County, CA",2018,39383,both,12.695833227534722,,Control
13106,5,California,"Amador County, CA",2019,39752,both,12.57798349768565,,Control
13107,5,California,"Amador County, CA",2020,40083,both,12.474116208866603,,Control
13108,5,California,"Butte County, CA",1999,201282,both,2.484077066006896,,Control
13109,5,California,"Butte County, CA",2000,203171,both,2.460981143962475,,Control
13110,5,California,"Butte County, CA",2001,206193,both,2.4249125819014226,,Control
13111,5,California,"Butte County, CA",2002,209120,both,2.3909716908951797,,Control
13112,5,California,"Butte County, CA",2003,211481,both,2.364278587674543,,Control
13113,5,California,"Butte County, CA",2004,213065,both,2.3467017107455472,-3.0,Control
13114,5,California,"Butte County, CA",2005,214752,both,2.3282670242884813,-2.0,Control
13115,5,California,"Butte County, CA",2006,216824,both,2.3060177840091503,-1.0,Control
13116,5,California,"Butte County, CA",2007,217469,both,2.2991782736849853,0.0,Control
13117,5,California,"Butte County, CA",2008,219034,both,2.2827506231909203,1.0,Control
13118,5,California,"Butte County, CA",2009,219777,both,2.2750333292382736,2.0,Control
13119,5,California,"Butte County, CA",2010,220000,both,2.2727272727272725,,Control
13120,5,California,"Butte County, CA",2011,220266,both,2.269982657332498,,Control
13121,5,California,"Butte County, CA",2012,221539,both,2.2569389588289193,,Control
13122,5,California,"Butte County, CA",2013,222090,both,2.2513395470304833,,Control
13123,5,California,"Butte County, CA",2014,224241,both,2.229743891616609,,Control
13124,5,California,"Butte County, CA",2015,225411,both,2.218170364356664,,Control
13125,5,California,"Butte County, CA",2016,226864,both,2.203963608152902,,Control
13126,5,California,"Butte County, CA",2017,229294,both,2.18060655752004,,Control
13127,5,California,"Butte County, CA",2018,231256,both,2.162106064275089,,Control
13128,5,California,"Butte County, CA",2019,219186,both,2.2811675928207094,,Control
13129,5,California,"Butte County, CA",2020,212744,both,2.350242545030647,,Control
13130,5,California,"Calaveras County, CA",1999,40000,both,12.5,,Control
13131,5,California,"Calaveras County, CA",2000,40554,both,12.329240025644818,,Control
13132,5,California,"Calaveras County, CA",2001,41304,both,12.105365097811351,,Control
13133,5,California,"Calaveras County, CA",2002,42380,both,11.798017932987259,,Control
13134,5,California,"Calaveras County, CA",2003,43755,both,11.427265455376528,,Control
13135,5,California,"Calaveras County, CA",2004,44530,both,11.228385358185493,-3.0,Control
13136,5,California,"Calaveras County, CA",2005,45295,both,11.038745998454576,-2.0,Control
13137,5,California,"Calaveras County, CA",2006,46045,both,10.85894233901618,-1.0,Control
13138,5,California,"Calaveras County, CA",2007,46268,both,10.806604996974151,0.0,Control
13139,5,California,"Calaveras County, CA",2008,46265,both,10.807305738679347,1.0,Control
13140,5,California,"Calaveras County, CA",2009,45900,both,10.893246187363834,2.0,Control
13141,5,California,"Calaveras County, CA",2010,45578,both,10.97020492342797,,Control
13142,5,California,"Calaveras County, CA",2011,45052,both,11.098286424576045,,Control
13143,5,California,"Calaveras County, CA",2012,44742,both,11.175182155469134,,Control
13144,5,California,"Calaveras County, CA",2013,44515,both,11.232168931820734,,Control
13145,5,California,"Calaveras County, CA",2014,44624,both,11.20473287916816,,Control
13146,5,California,"Calaveras County, CA",2015,44828,both,11.15374319621665,,Control
13147,5,California,"Calaveras County, CA",2016,45171,both,11.069048725952491,,Control
13148,5,California,"Calaveras County, CA",2017,45670,both,10.948105977665865,,Control
13149,5,California,"Calaveras County, CA",2018,45602,both,10.964431384588396,,Control
13150,5,California,"Calaveras County, CA",2019,45905,both,10.892059688487093,,Control
13151,5,California,"Calaveras County, CA",2020,46308,both,10.797270450030233,,Control
13152,5,California,"Alameda County, CA",2005,1441545,both,0.34685008098949394,-2.0,Control
13153,5,California,"Alameda County, CA",2006,1444484,both,0.34614436712348495,-1.0,Control
13154,5,California,"Alameda County, CA",2007,1455715,both,0.3434738255771219,0.0,Control
13155,5,California,"Alameda County, CA",2008,1477208,both,0.33847636893382654,1.0,Control
13156,5,California,"Alameda County, CA",2009,1498539,both,0.3336583165336371,2.0,Control
13157,5,California,"Alameda County, CA",2010,1510271,both,0.33106641125996594,,Control
13158,5,California,"Alameda County, CA",2011,1529875,both,0.3268240869352071,,Control
13159,5,California,"Alameda County, CA",2012,1554720,both,0.3216013172789956,,Control
13160,5,California,"Alameda County, CA",2013,1578891,both,0.31667797207026954,,Control
13161,5,California,"Alameda County, CA",2014,1610921,both,0.3103814525976134,,Control
13162,5,California,"Alameda County, CA",2015,1638215,both,0.3052102440766322,,Control
13163,5,California,"Alameda County, CA",2016,1647704,both,0.3034525618679083,,Control
13164,5,California,"Alameda County, CA",2017,1663190,both,0.30062710814759586,,Control
13165,5,California,"Alameda County, CA",2018,1666753,both,0.2999844608049303,,Control
13166,5,California,"Alameda County, CA",2019,1671329,both,0.2991631210850766,,Control
13167,5,California,"Alameda County, CA",2020,1662323,both,0.3007839030080195,,Control
13168,5,California,"Alpine County, CA",2000,1208,both,413.907284768212,,Control
13169,5,California,"Alpine County, CA",2003,1233,both,405.51500405515003,,Control
13170,5,California,"Alpine County, CA",2015,1110,both,450.45045045045043,,Control
13171,5,California,"Alpine County, CA",2016,1071,both,466.8534080298786,,Control
13172,5,California,"Alpine County, CA",2017,1120,both,446.4285714285714,,Control
13173,5,California,"Alpine County, CA",2018,1101,both,454.13260672116263,,Control
13174,5,California,"Alpine County, CA",2019,1129,both,442.86979627989376,,Control
13175,5,California,"Alpine County, CA",2020,1119,both,446.82752457551385,,Control
13176,5,California,"Amador County, CA",1999,34903,both,14.325416153339253,,Control
13177,5,California,"Amador County, CA",2000,35100,both,14.245014245014245,,Control
13178,5,California,"Amador County, CA",2001,35697,both,14.006779281172088,,Control
13179,5,California,"Amador County, CA",2002,36561,both,13.675774732638605,,Control
13180,5,California,"Amador County, CA",2003,36994,both,13.515705249499918,,Control
13181,5,California,"Amador County, CA",2004,37400,both,13.368983957219251,-3.0,Control
13182,5,California,"Amador County, CA",2005,38040,both,13.144058885383807,-2.0,Control
13183,5,California,"Amador County, CA",2006,38353,both,13.036789820874509,-1.0,Control
13184,5,California,"Amador County, CA",2007,38756,both,12.901228196924347,0.0,Control
13185,5,California,"Amador County, CA",2008,38248,both,13.072578958376907,1.0,Control
13186,5,California,"Amador County, CA",2009,38238,both,13.075997698624406,2.0,Control
13187,5,California,"Amador County, CA",2010,38091,both,13.126460318710457,,Control
13188,5,California,"Amador County, CA",2011,37953,both,13.174189128659131,,Control
13189,5,California,"Amador County, CA",2012,37035,both,13.500742540839745,,Control
13190,5,California,"Amador County, CA",2013,36519,both,13.691503053205182,,Control
13191,5,California,"Amador County, CA",2014,36742,both,13.60840455065048,,Control
13192,5,California,"Amador County, CA",2015,37001,both,13.51314829328937,,Control
13193,5,California,"Amador County, CA",2016,37383,both,13.375063531551774,,Control
13194,5,California,"Amador County, CA",2017,38626,both,12.944648682234764,,Control
13195,5,California,"Amador County, CA",2018,39383,both,12.695833227534722,,Control
13196,5,California,"Amador County, CA",2019,39752,both,12.57798349768565,,Control
13197,5,California,"Amador County, CA",2020,40083,both,12.474116208866603,,Control
13198,5,California,"Butte County, CA",1999,201282,both,2.484077066006896,,Control
13199,5,California,"Butte County, CA",2000,203171,both,2.460981143962475,,Control
13200,5,California,"Butte County, CA",2001,206193,both,2.4249125819014226,,Control
13201,5,California,"Butte County, CA",2002,209120,both,2.3909716908951797,,Control
13202,5,California,"Butte County, CA",2003,211481,both,2.364278587674543,,Control
13203,5,California,"Butte County, CA",2004,213065,both,2.3467017107455472,-3.0,Control
13204,5,California,"Butte County, CA",2005,214752,both,2.3282670242884813,-2.0,Control
13205,5,California,"Butte County, CA",2006,216824,both,2.3060177840091503,-1.0,Control
13206,5,California,"Butte County, CA",2007,217469,both,2.2991782736849853,0.0,Control
13207,5,California,"Butte County, CA",2008,219034,both,2.2827506231909203,1.0,Control
13208,5,California,"Butte County, CA",2009,219777,both,2.2750333292382736,2.0,Control
13209,5,California,"Butte County, CA",2010,220000,both,2.2727272727272725,,Control
13210,5,California,"Butte County, CA",2011,220266,both,2.269982657332498,,Control
13211,5,California,"Butte County, CA",2012,221539,both,2.2569389588289193,,Control
13212,5,California,"Butte County, CA",2013,222090,both,2.2513395470304833,,Control
13213,5,California,"Butte County, CA",2014,224241,both,2.229743891616609,,Control
13214,5,California,"Butte County, CA",2015,225411,both,2.218170364356664,,Control
13215,5,California,"Butte County, CA",2016,226864,both,2.203963608152902,,Control
13216,5,California,"Butte County, CA",2017,229294,both,2.18060655752004,,Control
13217,5,California,"Butte County, CA",2018,231256,both,2.162106064275089,,Control
13218,5,California,"Butte County, CA",2019,219186,both,2.2811675928207094,,Control
13219,5,California,"Butte County, CA",2020,212744,both,2.350242545030647,,Control
13220,5,California,"Calaveras County, CA",1999,40000,both,12.5,,Control
13221,5,California,"Calaveras County, CA",2000,40554,both,12.329240025644818,,Control
13222,5,California,"Calaveras County, CA",2001,41304,both,12.105365097811351,,Control
13223,5,California,"Calaveras County, CA",2002,42380,both,11.798017932987259,,Control
13224,5,California,"Calaveras County, CA",2003,43755,both,11.427265455376528,,Control
13225,5,California,"Calaveras County, CA",2004,44530,both,11.228385358185493,-3.0,Control
13226,5,California,"Calaveras County, CA",2005,45295,both,11.038745998454576,-2.0,Control
13227,5,California,"Calaveras County, CA",2006,46045,both,10.85894233901618,-1.0,Control
13228,5,California,"Calaveras County, CA",2007,46268,both,10.806604996974151,0.0,Control
13229,5,California,"Calaveras County, CA",2008,46265,both,10.807305738679347,1.0,Control
13230,5,California,"Calaveras County, CA",2009,45900,both,10.893246187363834,2.0,Control
13231,5,California,"Calaveras County, CA",2010,45578,both,10.97020492342797,,Control
13232,5,California,"Calaveras County, CA",2011,45052,both,11.098286424576045,,Control
13233,5,California,"Calaveras County, CA",2012,44742,both,11.175182155469134,,Control
13234,5,California,"Calaveras County, CA",2013,44515,both,11.232168931820734,,Control
13235,5,California,"Calaveras County, CA",2014,44624,both,11.20473287916816,,Control
13236,5,California,"Calaveras County, CA",2015,44828,both,11.15374319621665,,Control
13237,5,California,"Calaveras County, CA",2016,45171,both,11.069048725952491,,Control
13238,5,California,"Calaveras County, CA",2017,45670,both,10.948105977665865,,Control
13239,5,California,"Calaveras County, CA",2018,45602,both,10.964431384588396,,Control
13240,5,California,"Calaveras County, CA",2019,45905,both,10.892059688487093,,Control
13241,5,California,"Calaveras County, CA",2020,46308,both,10.797270450030233,,Control
13242,5,California,"Alameda County, CA",2005,1441545,both,0.34685008098949394,-2.0,Control
13243,5,California,"Alameda County, CA",2006,1444484,both,0.34614436712348495,-1.0,Control
13244,5,California,"Alameda County, CA",2007,1455715,both,0.3434738255771219,0.0,Control
13245,5,California,"Alameda County, CA",2008,1477208,both,0.33847636893382654,1.0,Control
13246,5,California,"Alameda County, CA",2009,1498539,both,0.3336583165336371,2.0,Control
13247,5,California,"Alameda County, CA",2010,1510271,both,0.33106641125996594,,Control
13248,5,California,"Alameda County, CA",2011,1529875,both,0.3268240869352071,,Control
13249,5,California,"Alameda County, CA",2012,1554720,both,0.3216013172789956,,Control
13250,5,California,"Alameda County, CA",2013,1578891,both,0.31667797207026954,,Control
13251,5,California,"Alameda County, CA",2014,1610921,both,0.3103814525976134,,Control
13252,5,California,"Alameda County, CA",2015,1638215,both,0.3052102440766322,,Control
13253,5,California,"Alameda County, CA",2016,1647704,both,0.3034525618679083,,Control
13254,5,California,"Alameda County, CA",2017,1663190,both,0.30062710814759586,,Control
13255,5,California,"Alameda County, CA",2018,1666753,both,0.2999844608049303,,Control
13256,5,California,"Alameda County, CA",2019,1671329,both,0.2991631210850766,,Control
13257,5,California,"Alameda County, CA",2020,1662323,both,0.3007839030080195,,Control
13258,5,California,"Alpine County, CA",2000,1208,both,413.907284768212,,Control
13259,5,California,"Alpine County, CA",2003,1233,both,405.51500405515003,,Control
13260,5,California,"Alpine County, CA",2015,1110,both,450.45045045045043,,Control
13261,5,California,"Alpine County, CA",2016,1071,both,466.8534080298786,,Control
13262,5,California,"Alpine County, CA",2017,1120,both,446.4285714285714,,Control
13263,5,California,"Alpine County, CA",2018,1101,both,454.13260672116263,,Control
13264,5,California,"Alpine County, CA",2019,1129,both,442.86979627989376,,Control
13265,5,California,"Alpine County, CA",2020,1119,both,446.82752457551385,,Control
13266,5,California,"Amador County, CA",1999,34903,both,14.325416153339253,,Control
13267,5,California,"Amador County, CA",2000,35100,both,14.245014245014245,,Control
13268,5,California,"Amador County, CA",2001,35697,both,14.006779281172088,,Control
13269,5,California,"Amador County, CA",2002,36561,both,13.675774732638605,,Control
13270,5,California,"Amador County, CA",2003,36994,both,13.515705249499918,,Control
13271,5,California,"Amador County, CA",2004,37400,both,13.368983957219251,-3.0,Control
13272,5,California,"Amador County, CA",2005,38040,both,13.144058885383807,-2.0,Control
13273,5,California,"Amador County, CA",2006,38353,both,13.036789820874509,-1.0,Control
13274,5,California,"Amador County, CA",2007,38756,both,12.901228196924347,0.0,Control
13275,5,California,"Amador County, CA",2008,38248,both,13.072578958376907,1.0,Control
13276,5,California,"Amador County, CA",2009,38238,both,13.075997698624406,2.0,Control
13277,5,California,"Amador County, CA",2010,38091,both,13.126460318710457,,Control
13278,5,California,"Amador County, CA",2011,37953,both,13.174189128659131,,Control
13279,5,California,"Amador County, CA",2012,37035,both,13.500742540839745,,Control
13280,5,California,"Amador County, CA",2013,36519,both,13.691503053205182,,Control
13281,5,California,"Amador County, CA",2014,36742,both,13.60840455065048,,Control
13282,5,California,"Amador County, CA",2015,37001,both,13.51314829328937,,Control
13283,5,California,"Amador County, CA",2016,37383,both,13.375063531551774,,Control
13284,5,California,"Amador County, CA",2017,38626,both,12.944648682234764,,Control
13285,5,California,"Amador County, CA",2018,39383,both,12.695833227534722,,Control
13286,5,California,"Amador County, CA",2019,39752,both,12.57798349768565,,Control
13287,5,California,"Amador County, CA",2020,40083,both,12.474116208866603,,Control
13288,5,California,"Butte County, CA",1999,201282,both,2.484077066006896,,Control
13289,5,California,"Butte County, CA",2000,203171,both,2.460981143962475,,Control
13290,5,California,"Butte County, CA",2001,206193,both,2.4249125819014226,,Control
13291,5,California,"Butte County, CA",2002,209120,both,2.3909716908951797,,Control
13292,5,California,"Butte County, CA",2003,211481,both,2.364278587674543,,Control
13293,5,California,"Butte County, CA",2004,213065,both,2.3467017107455472,-3.0,Control
13294,5,California,"Butte County, CA",2005,214752,both,2.3282670242884813,-2.0,Control
13295,5,California,"Butte County, CA",2006,216824,both,2.3060177840091503,-1.0,Control
13296,5,California,"Butte County, CA",2007,217469,both,2.2991782736849853,0.0,Control
13297,5,California,"Butte County, CA",2008,219034,both,2.2827506231909203,1.0,Control
13298,5,California,"Butte County, CA",2009,219777,both,2.2750333292382736,2.0,Control
13299,5,California,"Butte County, CA",2010,220000,both,2.2727272727272725,,Control
13300,5,California,"Butte County, CA",2011,220266,both,2.269982657332498,,Control
13301,5,California,"Butte County, CA",2012,221539,both,2.2569389588289193,,Control
13302,5,California,"Butte County, CA",2013,222090,both,2.2513395470304833,,Control
13303,5,California,"Butte County, CA",2014,224241,both,2.229743891616609,,Control
13304,5,California,"Butte County, CA",2015,225411,both,2.218170364356664,,Control
13305,5,California,"Butte County, CA",2016,226864,both,2.203963608152902,,Control
13306,5,California,"Butte County, CA",2017,229294,both,2.18060655752004,,Control
13307,5,California,"Butte County, CA",2018,231256,both,2.162106064275089,,Control
13308,5,California,"Butte County, CA",2019,219186,both,2.2811675928207094,,Control
13309,5,California,"Butte County, CA",2020,212744,both,2.350242545030647,,Control
13310,5,California,"Calaveras County, CA",1999,40000,both,12.5,,Control
13311,5,California,"Calaveras County, CA",2000,40554,both,12.329240025644818,,Control
13312,5,California,"Calaveras County, CA",2001,41304,both,12.105365097811351,,Control
13313,5,California,"Calaveras County, CA",2002,42380,both,11.798017932987259,,Control
13314,5,California,"Calaveras County, CA",2003,43755,both,11.427265455376528,,Control
13315,5,California,"Calaveras County, CA",2004,44530,both,11.228385358185493,-3.0,Control
13316,5,California,"Calaveras County, CA",2005,45295,both,11.038745998454576,-2.0,Control
13317,5,California,"Calaveras County, CA",2006,46045,both,10.85894233901618,-1.0,Control
13318,5,California,"Calaveras County, CA",2007,46268,both,10.806604996974151,0.0,Control
13319,5,California,"Calaveras County, CA",2008,46265,both,10.807305738679347,1.0,Control
13320,5,California,"Calaveras County, CA",2009,45900,both,10.893246187363834,2.0,Control
13321,5,California,"Calaveras County, CA",2010,45578,both,10.97020492342797,,Control
13322,5,California,"Calaveras County, CA",2011,45052,both,11.098286424576045,,Control
13323,5,California,"Calaveras County, CA",2012,44742,both,11.175182155469134,,Control
13324,5,California,"Calaveras County, CA",2013,44515,both,11.232168931820734,,Control
13325,5,California,"Calaveras County, CA",2014,44624,both,11.20473287916816,,Control
13326,5,California,"Calaveras County, CA",2015,44828,both,11.15374319621665,,Control
13327,5,California,"Calaveras County, CA",2016,45171,both,11.069048725952491,,Control
13328,5,California,"Calaveras County, CA",2017,45670,both,10.948105977665865,,Control
13329,5,California,"Calaveras County, CA",2018,45602,both,10.964431384588396,,Control
13330,5,California,"Calaveras County, CA",2019,45905,both,10.892059688487093,,Control
13331,5,California,"Calaveras County, CA",2020,46308,both,10.797270450030233,,Control
13332,5,California,"Alameda County, CA",2005,1441545,both,0.34685008098949394,-2.0,Control
13333,5,California,"Alameda County, CA",2006,1444484,both,0.34614436712348495,-1.0,Control
13334,5,California,"Alameda County, CA",2007,1455715,both,0.3434738255771219,0.0,Control
13335,5,California,"Alameda County, CA",2008,1477208,both,0.33847636893382654,1.0,Control
13336,5,California,"Alameda County, CA",2009,1498539,both,0.3336583165336371,2.0,Control
13337,5,California,"Alameda County, CA",2010,1510271,both,0.33106641125996594,,Control
13338,5,California,"Alameda County, CA",2011,1529875,both,0.3268240869352071,,Control
13339,5,California,"Alameda County, CA",2012,1554720,both,0.3216013172789956,,Control
13340,5,California,"Alameda County, CA",2013,1578891,both,0.31667797207026954,,Control
13341,5,California,"Alameda County, CA",2014,1610921,both,0.3103814525976134,,Control
13342,5,California,"Alameda County, CA",2015,1638215,both,0.3052102440766322,,Control
13343,5,California,"Alameda County, CA",2016,1647704,both,0.3034525618679083,,Control
13344,5,California,"Alameda County, CA",2017,1663190,both,0.30062710814759586,,Control
13345,5,California,"Alameda County, CA",2018,1666753,both,0.2999844608049303,,Control
13346,5,California,"Alameda County, CA",2019,1671329,both,0.2991631210850766,,Control
13347,5,California,"Alameda County, CA",2020,1662323,both,0.3007839030080195,,Control
13348,5,California,"Alpine County, CA",2000,1208,both,413.907284768212,,Control
13349,5,California,"Alpine County, CA",2003,1233,both,405.51500405515003,,Control
13350,5,California,"Alpine County, CA",2015,1110,both,450.45045045045043,,Control
13351,5,California,"Alpine County, CA",2016,1071,both,466.8534080298786,,Control
13352,5,California,"Alpine County, CA",2017,1120,both,446.4285714285714,,Control
13353,5,California,"Alpine County, CA",2018,1101,both,454.13260672116263,,Control
13354,5,California,"Alpine County, CA",2019,1129,both,442.86979627989376,,Control
13355,5,California,"Alpine County, CA",2020,1119,both,446.82752457551385,,Control
13356,5,California,"Amador County, CA",1999,34903,both,14.325416153339253,,Control
13357,5,California,"Amador County, CA",2000,35100,both,14.245014245014245,,Control
13358,5,California,"Amador County, CA",2001,35697,both,14.006779281172088,,Control
13359,5,California,"Amador County, CA",2002,36561,both,13.675774732638605,,Control
13360,5,California,"Amador County, CA",2003,36994,both,13.515705249499918,,Control
13361,5,California,"Amador County, CA",2004,37400,both,13.368983957219251,-3.0,Control
13362,5,California,"Amador County, CA",2005,38040,both,13.144058885383807,-2.0,Control
13363,5,California,"Amador County, CA",2006,38353,both,13.036789820874509,-1.0,Control
13364,5,California,"Amador County, CA",2007,38756,both,12.901228196924347,0.0,Control
13365,5,California,"Amador County, CA",2008,38248,both,13.072578958376907,1.0,Control
13366,5,California,"Amador County, CA",2009,38238,both,13.075997698624406,2.0,Control
13367,5,California,"Amador County, CA",2010,38091,both,13.126460318710457,,Control
13368,5,California,"Amador County, CA",2011,37953,both,13.174189128659131,,Control
13369,5,California,"Amador County, CA",2012,37035,both,13.500742540839745,,Control
13370,5,California,"Amador County, CA",2013,36519,both,13.691503053205182,,Control
13371,5,California,"Amador County, CA",2014,36742,both,13.60840455065048,,Control
13372,5,California,"Amador County, CA",2015,37001,both,13.51314829328937,,Control
13373,5,California,"Amador County, CA",2016,37383,both,13.375063531551774,,Control
13374,5,California,"Amador County, CA",2017,38626,both,12.944648682234764,,Control
13375,5,California,"Amador County, CA",2018,39383,both,12.695833227534722,,Control
13376,5,California,"Amador County, CA",2019,39752,both,12.57798349768565,,Control
13377,5,California,"Amador County, CA",2020,40083,both,12.474116208866603,,Control
13378,5,California,"Butte County, CA",1999,201282,both,2.484077066006896,,Control
13379,5,California,"Butte County, CA",2000,203171,both,2.460981143962475,,Control
13380,5,California,"Butte County, CA",2001,206193,both,2.4249125819014226,,Control
13381,5,California,"Butte County, CA",2002,209120,both,2.3909716908951797,,Control
13382,5,California,"Butte County, CA",2003,211481,both,2.364278587674543,,Control
13383,5,California,"Butte County, CA",2004,213065,both,2.3467017107455472,-3.0,Control
13384,5,California,"Butte County, CA",2005,214752,both,2.3282670242884813,-2.0,Control
13385,5,California,"Butte County, CA",2006,216824,both,2.3060177840091503,-1.0,Control
13386,5,California,"Butte County, CA",2007,217469,both,2.2991782736849853,0.0,Control
13387,5,California,"Butte County, CA",2008,219034,both,2.2827506231909203,1.0,Control
13388,5,California,"Butte County, CA",2009,219777,both,2.2750333292382736,2.0,Control
13389,5,California,"Butte County, CA",2010,220000,both,2.2727272727272725,,Control
13390,5,California,"Butte County, CA",2011,220266,both,2.269982657332498,,Control
13391,5,California,"Butte County, CA",2012,221539,both,2.2569389588289193,,Control
13392,5,California,"Butte County, CA",2013,222090,both,2.2513395470304833,,Control
13393,5,California,"Butte County, CA",2014,224241,both,2.229743891616609,,Control
13394,5,California,"Butte County, CA",2015,225411,both,2.218170364356664,,Control
13395,5,California,"Butte County, CA",2016,226864,both,2.203963608152902,,Control
13396,5,California,"Butte County, CA",2017,229294,both,2.18060655752004,,Control
13397,5,California,"Butte County, CA",2018,231256,both,2.162106064275089,,Control
13398,5,California,"Butte County, CA",2019,219186,both,2.2811675928207094,,Control
13399,5,California,"Butte County, CA",2020,212744,both,2.350242545030647,,Control
13400,5,California,"Calaveras County, CA",1999,40000,both,12.5,,Control
13401,5,California,"Calaveras County, CA",2000,40554,both,12.329240025644818,,Control
13402,5,California,"Calaveras County, CA",2001,41304,both,12.105365097811351,,Control
13403,5,California,"Calaveras County, CA",2002,42380,both,11.798017932987259,,Control
13404,5,California,"Calaveras County, CA",2003,43755,both,11.427265455376528,,Control
13405,5,California,"Calaveras County, CA",2004,44530,both,11.228385358185493,-3.0,Control
13406,5,California,"Calaveras County, CA",2005,45295,both,11.038745998454576,-2.0,Control
13407,5,California,"Calaveras County, CA",2006,46045,both,10.85894233901618,-1.0,Control
13408,5,California,"Calaveras County, CA",2007,46268,both,10.806604996974151,0.0,Control
13409,5,California,"Calaveras County, CA",2008,46265,both,10.807305738679347,1.0,Control
13410,5,California,"Calaveras County, CA",2009,45900,both,10.893246187363834,2.0,Control
13411,5,California,"Calaveras County, CA",2010,45578,both,10.97020492342797,,Control
13412,5,California,"Calaveras County, CA",2011,45052,both,11.098286424576045,,Control
13413,5,California,"Calaveras County, CA",2012,44742,both,11.175182155469134,,Control
13414,5,California,"Calaveras County, CA",2013,44515,both,11.232168931820734,,Control
13415,5,California,"Calaveras County, CA",2014,44624,both,11.20473287916816,,Control
13416,5,California,"Calaveras County, CA",2015,44828,both,11.15374319621665,,Control
13417,5,California,"Calaveras County, CA",2016,45171,both,11.069048725952491,,Control
13418,5,California,"Calaveras County, CA",2017,45670,both,10.948105977665865,,Control
13419,5,California,"Calaveras County, CA",2018,45602,both,10.964431384588396,,Control
13420,5,California,"Calaveras County, CA",2019,45905,both,10.892059688487093,,Control
13421,5,California,"Calaveras County, CA",2020,46308,both,10.797270450030233,,Control
13422,5,California,"Alameda County, CA",2005,1441545,both,0.34685008098949394,-2.0,Control
13423,5,California,"Alameda County, CA",2006,1444484,both,0.34614436712348495,-1.0,Control
13424,5,California,"Alameda County, CA",2007,1455715,both,0.3434738255771219,0.0,Control
13425,5,California,"Alameda County, CA",2008,1477208,both,0.33847636893382654,1.0,Control
13426,5,California,"Alameda County, CA",2009,1498539,both,0.3336583165336371,2.0,Control
13427,5,California,"Alameda County, CA",2010,1510271,both,0.33106641125996594,,Control
13428,5,California,"Alameda County, CA",2011,1529875,both,0.3268240869352071,,Control
13429,5,California,"Alameda County, CA",2012,1554720,both,0.3216013172789956,,Control
13430,5,California,"Alameda County, CA",2013,1578891,both,0.31667797207026954,,Control
13431,5,California,"Alameda County, CA",2014,1610921,both,0.3103814525976134,,Control
13432,5,California,"Alameda County, CA",2015,1638215,both,0.3052102440766322,,Control
13433,5,California,"Alameda County, CA",2016,1647704,both,0.3034525618679083,,Control
13434,5,California,"Alameda County, CA",2017,1663190,both,0.30062710814759586,,Control
13435,5,California,"Alameda County, CA",2018,1666753,both,0.2999844608049303,,Control
13436,5,California,"Alameda County, CA",2019,1671329,both,0.2991631210850766,,Control
13437,5,California,"Alameda County, CA",2020,1662323,both,0.3007839030080195,,Control
13438,5,California,"Alpine County, CA",2000,1208,both,413.907284768212,,Control
13439,5,California,"Alpine County, CA",2003,1233,both,405.51500405515003,,Control
13440,5,California,"Alpine County, CA",2015,1110,both,450.45045045045043,,Control
13441,5,California,"Alpine County, CA",2016,1071,both,466.8534080298786,,Control
13442,5,California,"Alpine County, CA",2017,1120,both,446.4285714285714,,Control
13443,5,California,"Alpine County, CA",2018,1101,both,454.13260672116263,,Control
13444,5,California,"Alpine County, CA",2019,1129,both,442.86979627989376,,Control
13445,5,California,"Alpine County, CA",2020,1119,both,446.82752457551385,,Control
13446,5,California,"Amador County, CA",1999,34903,both,14.325416153339253,,Control
13447,5,California,"Amador County, CA",2000,35100,both,14.245014245014245,,Control
13448,5,California,"Amador County, CA",2001,35697,both,14.006779281172088,,Control
13449,5,California,"Amador County, CA",2002,36561,both,13.675774732638605,,Control
13450,5,California,"Amador County, CA",2003,36994,both,13.515705249499918,,Control
13451,5,California,"Amador County, CA",2004,37400,both,13.368983957219251,-3.0,Control
13452,5,California,"Amador County, CA",2005,38040,both,13.144058885383807,-2.0,Control
13453,5,California,"Amador County, CA",2006,38353,both,13.036789820874509,-1.0,Control
13454,5,California,"Amador County, CA",2007,38756,both,12.901228196924347,0.0,Control
13455,5,California,"Amador County, CA",2008,38248,both,13.072578958376907,1.0,Control
13456,5,California,"Amador County, CA",2009,38238,both,13.075997698624406,2.0,Control
13457,5,California,"Amador County, CA",2010,38091,both,13.126460318710457,,Control
13458,5,California,"Amador County, CA",2011,37953,both,13.174189128659131,,Control
13459,5,California,"Amador County, CA",2012,37035,both,13.500742540839745,,Control
