Year,State,BUYER_STATE,BUYER_COUNTY,Population,T_YEAR,MME
2010,Florida,FL,VOLUSIA,494593,2010,481913387.56717503
2010,Florida,FL,WAKULLA,30776,2010,8909323.6538625
2010,Florida,FL,WALTON,55043,2010,36549728.8813125
2010,Florida,FL,WASHINGTON,24896,2010,14208243.1149
2011,Florida,FL,ALACHUA,249365,2011,145750680.8992875
2011,Florida,FL,BAKER,27154,2011,32777553.12
2011,Florida,FL,BAY,169856,2011,73505844.8476875
2011,Florida,FL,BRADFORD,28255,2011,21271099.1925
2011,Florida,FL,BREVARD,543566,2011,481720149.90375
2011,Florida,FL,BROWARD,1780172,2011,1492503447.6553874
2011,Florida,FL,CALHOUN,14750,2011,2810688.7313625
2011,Florida,FL,CHARLOTTE,160511,2011,207165206.2881375
2011,Florida,FL,CITRUS,140031,2011,148717253.4045375
2011,Florida,FL,CLAY,192370,2011,149491520.33715
2011,Florida,FL,COLLIER,328134,2011,198903375.2560875
2011,Florida,FL,COLUMBIA,67485,2011,50996453.025
2011,Florida,FL,DESOTO,34894,2011,0.0
2011,Florida,FL,DIXIE,16486,2011,2559382.17
2011,Florida,FL,DUVAL,870709,2011,659029698.137775
2011,Florida,FL,ESCAMBIA,299114,2011,146310743.824275
2011,Florida,FL,FLAGLER,97376,2011,58500274.695675
2011,Florida,FL,FRANKLIN,11596,2011,2695184.8163625
2011,Florida,FL,GADSDEN,46151,2011,10053993.885
2011,Florida,FL,GILCHRIST,17004,2011,5709070.005
2011,Florida,FL,GLADES,12635,2011,4646468.1
2011,Florida,FL,GULF,15844,2011,3866418.2025
2011,Florida,FL,HAMILTON,14671,2011,3033594.8775
2011,Florida,FL,HARDEE,27887,2011,9282533.205
2011,Florida,FL,HENDRY,39089,2011,26953096.2488625
2011,Florida,FL,HERNANDO,173094,2011,239292429.870675
2011,Florida,FL,HIGHLANDS,98630,2011,54161629.2645375
2011,Florida,FL,HILLSBOROUGH,1267775,2011,1533314549.9512875
2011,Florida,FL,HOLMES,19873,2011,5188443.8663625
2011,Florida,FL,INDIAN RIVER,138894,2011,141158729.6086125
2011,Florida,FL,JACKSON,49292,2011,16484638.485
2011,Florida,FL,JEFFERSON,14658,2011,2823451.935
2011,Florida,FL,LAFAYETTE,8942,2011,1307105.1675
2011,Florida,FL,LAKE,301019,2011,179071465.3870125
2011,Florida,FL,LEE,631330,2011,587055726.8651625
2011,Florida,FL,LEON,277971,2011,58086072.97545
2011,Florida,FL,LEVY,40156,2011,36064200.5815875
2011,Florida,FL,LIBERTY,8314,2011,821881.8
2011,Florida,FL,MADISON,19115,2011,4642083.6525
2011,Florida,FL,MANATEE,327142,2011,326820055.0758375
2011,Florida,FL,MARION,332529,2011,209503198.548825
2011,Florida,FL,MARTIN,147495,2011,137044596.4252125
2011,Florida,FL,MIAMI-DADE,2554766,2011,1070607759.4413
2011,Florida,FL,MONROE,73873,2011,71118776.762475
2011,Florida,FL,NASSAU,74195,2011,64563827.895675
2011,Florida,FL,OKALOOSA,183482,2011,63730010.400675
2011,Florida,FL,OKEECHOBEE,40140,2011,49274623.4068125
2011,Florida,FL,ORANGE,1169107,2011,879529746.1212375
2011,Florida,FL,OSCEOLA,276163,2011,188818988.528625
2011,Florida,FL,PALM BEACH,1335187,2011,1063694692.98135
2011,Florida,FL,PASCO,466457,2011,678130651.9053375
2011,Florida,FL,PINELLAS,917398,2011,1262519967.3723376
2011,Florida,FL,POLK,609492,2011,281211844.4758875
2011,Florida,FL,PUTNAM,74041,2011,96933599.392875
2011,Florida,FL,SANTA ROSA,154104,2011,90109915.8802125
2011,Florida,FL,SARASOTA,382213,2011,412731763.296975
2011,Florida,FL,SEMINOLE,425071,2011,521292236.5392375
2011,Florida,FL,SUMTER,97756,2011,54304065.1022625
2011,Florida,FL,SUWANNEE,41972,2011,14079857.971125
2011,Florida,FL,TAYLOR,22691,2011,10229764.905225
2011,Florida,FL,UNION,15388,2011,3801527.356575
2011,Florida,FL,VOLUSIA,494804,2011,396323028.0208125
2011,Florida,FL,WAKULLA,30978,2011,9653313.382725
2011,Florida,FL,WALTON,55793,2011,35063180.9935875
2011,Florida,FL,WASHINGTON,24935,2011,13964081.0899875
2012,Florida,FL,ALACHUA,251417,2012,127727613.0215625
2012,Florida,FL,BAKER,27086,2012,21659461.65
2012,Florida,FL,BAY,171903,2012,73272653.351325
2012,Florida,FL,BRADFORD,27049,2012,16872471.0225
2012,Florida,FL,BREVARD,547307,2012,363107377.34235
2012,Florida,FL,BROWARD,1815137,2012,809178909.6923625
2012,Florida,FL,CALHOUN,14723,2012,2793381.48
2012,Florida,FL,CHARLOTTE,162449,2012,120917427.198375
2012,Florida,FL,CITRUS,139360,2012,101576393.30385
2012,Florida,FL,CLAY,194345,2012,134424406.2445125
2012,Florida,FL,COLLIER,332427,2012,141917084.2426875
2012,Florida,FL,COLUMBIA,67966,2012,49737844.83
2012,Florida,FL,DESOTO,34712,2012,0.0
2012,Florida,FL,DIXIE,16126,2012,3326242.5943125
2012,Florida,FL,DUVAL,879602,2012,555328079.6860125
2012,Florida,FL,ESCAMBIA,302715,2012,129016234.284
2012,Florida,FL,FLAGLER,98359,2012,54252292.179525
2012,Florida,FL,FRANKLIN,11686,2012,2741930.6925
2012,Florida,FL,GADSDEN,46528,2012,8671229.3588625
2012,Florida,FL,GILCHRIST,16815,2012,5469281.2125
