,Year_y,State_y,Deaths,Population_y,County Name,Death Rate,Policy or Control
19731,2006,Texas,24.0,40393,Jefferson County,59.41623548634665,Policy
19732,2004,Texas,24.0,138833,Jefferson County,17.286956271203533,Policy
19733,2002,Texas,24.0,20293,Jefferson County,118.26738284137386,Policy
19734,2000,Texas,24.0,15446,Jefferson County,155.38003366567395,Policy
19735,2019,Texas,14.0,8935,Jefferson County,156.6871852266368,Policy
19736,2017,Texas,14.0,14805,Jefferson County,94.56264775413712,Policy
19737,2015,Texas,14.0,35506,Jefferson County,39.42995550047879,Policy
19738,2013,Texas,14.0,2253,Jefferson County,621.3936972924988,Policy
19739,2011,Texas,14.0,252802,Jefferson County,5.537930870800073,Policy
19740,2009,Texas,14.0,5260,Jefferson County,266.1596958174905,Policy
19741,2007,Texas,14.0,40654,Jefferson County,34.43695577310966,Policy
19742,2005,Texas,14.0,140692,Jefferson County,9.950814545247775,Policy
19743,2003,Texas,14.0,20355,Jefferson County,68.77916973716532,Policy
19744,2001,Texas,14.0,15340,Jefferson County,91.26466753585397,Policy
19745,1999,Texas,14.0,69008,Jefferson County,20.287502898214697,Policy
19746,2019,Texas,15.0,8935,Jefferson County,167.87912702853944,Policy
19747,2017,Texas,15.0,14805,Jefferson County,101.31712259371835,Policy
19748,2015,Texas,15.0,35506,Jefferson County,42.24638089337014,Policy
19749,2013,Texas,15.0,2253,Jefferson County,665.7789613848203,Policy
19750,2011,Texas,15.0,252802,Jefferson County,5.933497361571507,Policy
19751,2009,Texas,15.0,5260,Jefferson County,285.171102661597,Policy
19752,2007,Texas,15.0,40654,Jefferson County,36.89673832833177,Policy
19753,2005,Texas,15.0,140692,Jefferson County,10.661587012765473,Policy
19754,2003,Texas,15.0,20355,Jefferson County,73.69196757553426,Policy
19755,2001,Texas,15.0,15340,Jefferson County,97.78357235984356,Policy
19756,1999,Texas,15.0,69008,Jefferson County,21.736610248087178,Policy
19757,2020,Texas,14.0,9056,Jefferson County,154.59363957597174,Policy
19758,2018,Texas,14.0,14874,Jefferson County,94.12397472098965,Policy
19759,2016,Texas,14.0,35648,Jefferson County,39.272890484739676,Policy
19760,2014,Texas,14.0,2204,Jefferson County,635.2087114337568,Policy
19761,2012,Texas,14.0,251813,Jefferson County,5.559681191995647,Policy
19762,2010,Texas,14.0,5300,Jefferson County,264.1509433962264,Policy
19763,2008,Texas,14.0,40554,Jefferson County,34.5218720718055,Policy
19764,2006,Texas,14.0,142501,Jefferson County,9.824492459702038,Policy
19765,2004,Texas,14.0,20298,Jefferson County,68.97231254310769,Policy
19766,2002,Texas,14.0,15178,Jefferson County,92.23876663592041,Policy
19767,2000,Texas,14.0,71313,Jefferson County,19.631764194466648,Policy
19768,2020,Texas,13.0,9056,Jefferson County,143.5512367491166,Policy
19769,2018,Texas,13.0,14874,Jefferson County,87.40083366949038,Policy
19770,2016,Texas,13.0,35648,Jefferson County,36.46768402154398,Policy
19771,2014,Texas,13.0,2204,Jefferson County,589.8366606170599,Policy
19772,2012,Texas,13.0,251813,Jefferson County,5.162561106853102,Policy
19773,2010,Texas,13.0,5300,Jefferson County,245.28301886792454,Policy
19774,2008,Texas,13.0,40554,Jefferson County,32.05602406667653,Policy
19775,2006,Texas,13.0,142501,Jefferson County,9.122742998294749,Policy
19776,2004,Texas,13.0,20298,Jefferson County,64.04571879002857,Policy
19777,2002,Texas,13.0,15178,Jefferson County,85.65028330478324,Policy
19778,2000,Texas,13.0,71313,Jefferson County,18.229495323433316,Policy
19779,2019,Texas,10.0,14760,Jefferson County,67.75067750677506,Policy
19780,2017,Texas,10.0,35561,Jefferson County,28.120694018728383,Policy
19781,2015,Texas,10.0,2156,Jefferson County,463.821892393321,Policy
19782,2013,Texas,10.0,252358,Jefferson County,3.962624525475713,Policy
19783,2011,Texas,10.0,5265,Jefferson County,189.9335232668566,Policy
19784,2009,Texas,10.0,40633,Jefferson County,24.610538232471143,Policy
19785,2007,Texas,10.0,145123,Jefferson County,6.890706504137869,Policy
19786,2005,Texas,10.0,20232,Jefferson County,49.426650850138394,Policy
19787,2003,Texas,10.0,15119,Jefferson County,66.14194060453734,Policy
19788,2001,Texas,10.0,75223,Jefferson County,13.293806415590975,Policy
19789,1999,Texas,10.0,22967,Jefferson County,43.54073235511821,Policy
19790,2019,Texas,13.0,14760,Jefferson County,88.07588075880759,Policy
19791,2017,Texas,13.0,35561,Jefferson County,36.55690222434689,Policy
19792,2015,Texas,13.0,2156,Jefferson County,602.9684601113173,Policy
19793,2013,Texas,13.0,252358,Jefferson County,5.151411883118427,Policy
19794,2011,Texas,13.0,5265,Jefferson County,246.91358024691357,Policy
19795,2009,Texas,13.0,40633,Jefferson County,31.993699702212485,Policy
19796,2007,Texas,13.0,145123,Jefferson County,8.957918455379229,Policy
19797,2005,Texas,13.0,20232,Jefferson County,64.25464610517992,Policy
19798,2003,Texas,13.0,15119,Jefferson County,85.98452278589853,Policy
19799,2001,Texas,13.0,75223,Jefferson County,17.28194834026827,Policy
19800,1999,Texas,13.0,22967,Jefferson County,56.602952061653674,Policy
19801,2020,Texas,17.0,14854,Jefferson County,114.44728692608052,Policy
19802,2018,Texas,17.0,35872,Jefferson County,47.390722569134695,Policy
19803,2016,Texas,17.0,2200,Jefferson County,772.7272727272727,Policy
19804,2014,Texas,17.0,252235,Jefferson County,6.73974666481654,Policy
19805,2012,Texas,17.0,5249,Jefferson County,323.87121356448847,Policy
19806,2010,Texas,17.0,40838,Jefferson County,41.62789558744307,Policy
19807,2008,Texas,17.0,148635,Jefferson County,11.437413798903354,Policy
19808,2006,Texas,17.0,20242,Jefferson County,83.98379606758226,Policy
19809,2004,Texas,17.0,15109,Jefferson County,112.51571910781654,Policy
19810,2002,Texas,17.0,77693,Jefferson County,21.880993139665094,Policy
19811,2000,Texas,17.0,23743,Jefferson County,71.60005054121216,Policy
19812,2020,Texas,11.0,14854,Jefferson County,74.05412683452269,Policy
19813,2018,Texas,11.0,35872,Jefferson County,30.664585191793044,Policy
19814,2016,Texas,11.0,2200,Jefferson County,500.0,Policy
19815,2014,Texas,11.0,252235,Jefferson County,4.361012547822467,Policy
19816,2012,Texas,11.0,5249,Jefferson County,209.56372642408076,Policy
19817,2010,Texas,11.0,40838,Jefferson County,26.9356971448161,Policy
19818,2008,Texas,11.0,148635,Jefferson County,7.400679516937464,Policy
19819,2006,Texas,11.0,20242,Jefferson County,54.342456279023814,Policy
19820,2004,Texas,11.0,15109,Jefferson County,72.80428883446953,Policy
19821,2002,Texas,11.0,77693,Jefferson County,14.158289678606824,Policy
19822,2000,Texas,11.0,23743,Jefferson County,46.32944446784315,Policy
19823,2019,Texas,14.0,21428,Liberty County,65.33507560201606,Policy
19824,2017,Texas,14.0,7584,Liberty County,184.59915611814347,Policy
19825,2015,Texas,14.0,19836,Liberty County,70.57874571486187,Policy
19826,2013,Texas,14.0,16628,Liberty County,84.19533317296127,Policy
19827,2011,Texas,14.0,16916,Liberty County,82.7618822416647,Policy
19828,2009,Texas,14.0,75041,Liberty County,18.656467797603977,Policy
19829,2007,Texas,14.0,23090,Liberty County,60.632308358596795,Policy
19830,2005,Texas,14.0,3057,Liberty County,457.9653254824992,Policy
19831,2003,Texas,14.0,11768,Liberty County,118.96668932698846,Policy
19832,2001,Texas,14.0,17499,Liberty County,80.00457168981085,Policy
19833,2019,Texas,13.0,23437,Lubbock County,55.46784998079959,Policy
19834,2017,Texas,13.0,3378,Lubbock County,384.8431024274719,Policy
19835,2015,Texas,13.0,12229,Lubbock County,106.30468558344919,Policy
19836,2013,Texas,13.0,19444,Lubbock County,66.85867105533842,Policy
19837,2009,Texas,13.0,274252,Lubbock County,4.740165978734886,Policy
19838,2007,Texas,13.0,5989,Lubbock County,217.06461846718986,Policy
19839,2005,Texas,13.0,8117,Lubbock County,160.1576937292103,Policy
19840,2003,Texas,13.0,218744,Lubbock County,5.9430201514098675,Policy
19841,1999,Texas,13.0,12756,Lubbock County,101.91282533709627,Policy
19842,2020,Texas,11.0,3111,Lubbock County,353.58405657344906,Policy
19843,2018,Texas,11.0,12166,Lubbock County,90.41591320072332,Policy
19844,2016,Texas,11.0,20362,Lubbock County,54.02219821235635,Policy
19845,2012,Texas,11.0,285760,Lubbock County,3.849384098544233,Policy
19846,2010,Texas,11.0,5915,Lubbock County,185.96787827557057,Policy
19847,2008,Texas,11.0,8203,Lubbock County,134.0972814823845,Policy
19848,2006,Texas,11.0,224452,Lubbock County,4.900825120738509,Policy
19849,2002,Texas,11.0,12797,Lubbock County,85.95764632335704,Policy
19850,2000,Texas,11.0,10941,Lubbock County,100.53925600950554,Policy
19851,2019,Texas,14.0,12207,Lubbock County,114.68829360203162,Policy
19852,2017,Texas,14.0,21210,Lubbock County,66.00660066006601,Policy
19853,2013,Texas,14.0,289324,Lubbock County,4.838865769863544,Policy
19854,2011,Texas,14.0,5888,Lubbock County,237.7717391304348,Policy
19855,2009,Texas,14.0,8365,Lubbock County,167.36401673640165,Policy
19856,2007,Texas,14.0,226741,Lubbock County,6.174445733237482,Policy
19857,2003,Texas,14.0,12989,Lubbock County,107.78350912310417,Policy
19858,2001,Texas,14.0,11077,Lubbock County,126.3880111943667,Policy
19859,1999,Texas,14.0,4819,Lubbock County,290.51670471052086,Policy
19860,2019,Texas,10.0,12207,Lubbock County,81.92020971573687,Policy
19861,2017,Texas,10.0,21210,Lubbock County,47.14757190004715,Policy
19862,2013,Texas,10.0,289324,Lubbock County,3.4563326927596743,Policy
19863,2011,Texas,10.0,5888,Lubbock County,169.83695652173913,Policy
19864,2009,Texas,10.0,8365,Lubbock County,119.5457262402869,Policy
19865,2007,Texas,10.0,226741,Lubbock County,4.410318380883917,Policy
19866,2003,Texas,10.0,12989,Lubbock County,76.98822080221726,Policy
19867,2001,Texas,10.0,11077,Lubbock County,90.27715085311907,Policy
19868,1999,Texas,10.0,4819,Lubbock County,207.5119319360863,Policy
19869,2020,Texas,11.0,12324,Lubbock County,89.25673482635509,Policy
19870,2018,Texas,11.0,21646,Lubbock County,50.8177030398226,Policy
19871,2014,Texas,11.0,293974,Lubbock County,3.741827508555178,Policy
19872,2012,Texas,11.0,5783,Lubbock County,190.21269237420026,Policy
19873,2010,Texas,11.0,8283,Lubbock County,132.80212483399734,Policy
19874,2008,Texas,11.0,229037,Lubbock County,4.802717464863756,Policy
19875,2004,Texas,11.0,13146,Lubbock County,83.67564278107409,Policy
19876,2002,Texas,11.0,11032,Lubbock County,99.70993473531544,Policy
19877,2000,Texas,11.0,4746,Lubbock County,231.7741255794353,Policy
19878,2020,Texas,11.0,12324,Lubbock County,89.25673482635509,Policy
19879,2018,Texas,11.0,21646,Lubbock County,50.8177030398226,Policy
19880,2014,Texas,11.0,293974,Lubbock County,3.741827508555178,Policy
19881,2012,Texas,11.0,5783,Lubbock County,190.21269237420026,Policy
19882,2010,Texas,11.0,8283,Lubbock County,132.80212483399734,Policy
19883,2008,Texas,11.0,229037,Lubbock County,4.802717464863756,Policy
19884,2004,Texas,11.0,13146,Lubbock County,83.67564278107409,Policy
19885,2002,Texas,11.0,11032,Lubbock County,99.70993473531544,Policy
19886,2000,Texas,11.0,4746,Lubbock County,231.7741255794353,Policy
19887,2019,Texas,10.0,58722,Midland County,17.029392731855182,Policy
19888,2017,Texas,10.0,50066,Midland County,19.97363480206128,Policy
19889,2015,Texas,10.0,2164,Midland County,462.10720887245844,Policy
19890,2013,Texas,10.0,151468,Midland County,6.602054559378878,Policy
19891,2011,Texas,10.0,24699,Midland County,40.48746912830479,Policy
19892,2009,Texas,10.0,4877,Midland County,205.0440844781628,Policy
19893,2007,Texas,10.0,9339,Midland County,107.07784559374664,Policy
19894,2005,Texas,10.0,19551,Midland County,51.14827886041635,Policy
19895,2003,Texas,10.0,341499,Midland County,2.928266261394616,Policy
19896,2001,Texas,10.0,20281,Midland County,49.307233371135545,Policy
19897,1999,Texas,10.0,13020,Midland County,76.80491551459293,Policy
19898,2019,Texas,19.0,176832,Montgomery County,10.74466159971046,Policy
19899,2017,Texas,19.0,25053,Montgomery County,75.8392208517942,Policy
19900,2015,Texas,19.0,4900,Montgomery County,387.7551020408163,Policy
19901,2013,Texas,19.0,9402,Montgomery County,202.08466283769408,Policy
19902,2011,Texas,19.0,19710,Montgomery County,96.39776763064434,Policy
19903,2009,Texas,19.0,445836,Montgomery County,4.261656752707274,Policy
19904,2007,Texas,19.0,20469,Montgomery County,92.82329376129758,Policy
19905,2005,Texas,19.0,13012,Montgomery County,146.01905932984937,Policy
19906,2003,Texas,19.0,1319,Montgomery County,1440.4852160727824,Policy
19907,2001,Texas,19.0,59541,Montgomery County,31.910784165532995,Policy
19908,1999,Texas,19.0,44440,Montgomery County,42.75427542754275,Policy
19909,2019,Texas,31.0,176832,Montgomery County,17.530763662685487,Policy
19910,2017,Texas,31.0,25053,Montgomery County,123.73767612661158,Policy
19911,2015,Texas,31.0,4900,Montgomery County,632.6530612244899,Policy
19912,2013,Texas,31.0,9402,Montgomery County,329.71708147202725,Policy
19913,2011,Texas,31.0,19710,Montgomery County,157.28056823947233,Policy
19914,2009,Texas,31.0,445836,Montgomery County,6.953229438627657,Policy
19915,2007,Texas,31.0,20469,Montgomery County,151.4485319263276,Policy
19916,2005,Texas,31.0,13012,Montgomery County,238.24162311712269,Policy
19917,2003,Texas,31.0,1319,Montgomery County,2350.2653525398027,Policy
19918,2001,Texas,31.0,59541,Montgomery County,52.064963638501204,Policy
19919,1999,Texas,31.0,44440,Montgomery County,69.75697569756976,Policy
19920,2020,Texas,18.0,177863,Montgomery County,10.120148653739115,Policy
19921,2018,Texas,18.0,25131,Montgomery County,71.62468664199595,Policy
19922,2016,Texas,18.0,4907,Montgomery County,366.82290605257793,Policy
19923,2014,Texas,18.0,9076,Montgomery County,198.3252534156016,Policy
19924,2012,Texas,18.0,19565,Montgomery County,92.00102223358037,Policy
19925,2010,Texas,18.0,455746,Montgomery County,3.949568399942073,Policy
19926,2008,Texas,18.0,20917,Montgomery County,86.05440550748196,Policy
19927,2006,Texas,18.0,13168,Montgomery County,136.69501822600245,Policy
19928,2004,Texas,18.0,1270,Montgomery County,1417.3228346456692,Policy
19929,2002,Texas,18.0,59422,Montgomery County,30.291811113728922,Policy
19930,2000,Texas,18.0,45124,Montgomery County,39.890080666607574,Policy
19931,2019,Texas,14.0,24823,Montgomery County,56.39930709422713,Policy
19932,2017,Texas,14.0,4921,Montgomery County,284.4950213371266,Policy
19933,2015,Texas,14.0,9067,Montgomery County,154.40608801147016,Policy
19934,2013,Texas,14.0,19503,Montgomery County,71.7838281290058,Policy
19935,2011,Texas,14.0,471734,Montgomery County,2.967774211737971,Policy
19936,2009,Texas,14.0,21575,Montgomery County,64.88991888760138,Policy
19937,2007,Texas,14.0,13251,Montgomery County,105.65240359218173,Policy
19938,2005,Texas,14.0,1257,Montgomery County,1113.7629276054097,Policy
19939,2003,Texas,14.0,59816,Montgomery County,23.405109000936204,Policy
19940,2001,Texas,14.0,45577,Montgomery County,30.71724773460298,Policy
19941,1999,Texas,14.0,15041,Montgomery County,93.0789176251579,Policy
19942,2019,Texas,15.0,24823,Montgomery County,60.42782902952907,Policy
19943,2017,Texas,15.0,4921,Montgomery County,304.8160942897785,Policy
19944,2015,Texas,15.0,9067,Montgomery County,165.43509429800375,Policy
19945,2013,Texas,15.0,19503,Montgomery County,76.91124442393478,Policy
19946,2011,Texas,15.0,471734,Montgomery County,3.179758084004969,Policy
19947,2009,Texas,15.0,21575,Montgomery County,69.52491309385863,Policy
19948,2007,Texas,15.0,13251,Montgomery County,113.19900384876613,Policy
19949,2005,Texas,15.0,1257,Montgomery County,1193.3174224343675,Policy
19950,2003,Texas,15.0,59816,Montgomery County,25.076902501003076,Policy
19951,2001,Texas,15.0,45577,Montgomery County,32.91133685850319,Policy
19952,1999,Texas,15.0,15041,Montgomery County,99.7274117412406,Policy
19953,2020,Texas,20.0,24708,Montgomery County,80.94544277157196,Policy
19954,2018,Texas,20.0,4921,Montgomery County,406.421459053038,Policy
19955,2016,Texas,20.0,8720,Montgomery County,229.35779816513764,Policy
19956,2014,Texas,20.0,19416,Montgomery County,103.00782859497322,Policy
19957,2012,Texas,20.0,485047,Montgomery County,4.123311761540634,Policy
19958,2010,Texas,20.0,21904,Montgomery County,91.30752373995618,Policy
19959,2008,Texas,20.0,13092,Montgomery County,152.76504735716466,Policy
19960,2006,Texas,20.0,1236,Montgomery County,1618.1229773462783,Policy
19961,2004,Texas,20.0,60427,Montgomery County,33.097787412911444,Policy
19962,2002,Texas,20.0,45937,Montgomery County,43.53788884776977,Policy
19963,2000,Texas,20.0,15072,Montgomery County,132.6963906581741,Policy
19964,2019,Texas,12.0,4873,Montgomery County,246.25487379437718,Policy
19965,2017,Texas,12.0,8468,Montgomery County,141.70996693434105,Policy
19966,2015,Texas,12.0,19262,Montgomery County,62.29882670543038,Policy
19967,2013,Texas,12.0,499137,Montgomery County,2.4041495621442612,Policy
19968,2011,Texas,12.0,21954,Montgomery County,54.65974309920743,Policy
19969,2009,Texas,12.0,12954,Montgomery County,92.63547938860583,Policy
19970,2007,Texas,12.0,1228,Montgomery County,977.1986970684038,Policy
19971,2005,Texas,12.0,60939,Montgomery County,19.691822970511495,Policy
19972,2003,Texas,12.0,46078,Montgomery County,26.042796996397414,Policy
19973,2001,Texas,12.0,15023,Montgomery County,79.87752113426079,Policy
19974,1999,Texas,12.0,15898,Montgomery County,75.48119260284312,Policy
19975,2019,Texas,20.0,4873,Montgomery County,410.4247896572953,Policy
19976,2017,Texas,20.0,8468,Montgomery County,236.18327822390174,Policy
19977,2015,Texas,20.0,19262,Montgomery County,103.83137784238396,Policy
19978,2013,Texas,20.0,499137,Montgomery County,4.0069159369071015,Policy
19979,2011,Texas,20.0,21954,Montgomery County,91.09957183201239,Policy
19980,2009,Texas,20.0,12954,Montgomery County,154.3924656476764,Policy
19981,2007,Texas,20.0,1228,Montgomery County,1628.6644951140065,Policy
19982,2005,Texas,20.0,60939,Montgomery County,32.81970495085249,Policy
19983,2003,Texas,20.0,46078,Montgomery County,43.404661660662356,Policy
19984,2001,Texas,20.0,15023,Montgomery County,133.12920189043467,Policy
19985,1999,Texas,20.0,15898,Montgomery County,125.8019876714052,Policy
19986,2020,Texas,15.0,4840,Montgomery County,309.91735537190084,Policy
19987,2018,Texas,15.0,8145,Montgomery County,184.1620626151013,Policy
19988,2016,Texas,15.0,19414,Montgomery County,77.26383022561038,Policy
19989,2014,Texas,15.0,518947,Montgomery County,2.890468583496966,Policy
19990,2012,Texas,15.0,22313,Montgomery County,67.22538430511361,Policy
19991,2010,Texas,15.0,12934,Montgomery County,115.97340343281274,Policy
19992,2008,Texas,15.0,1197,Montgomery County,1253.1328320802004,Policy
19993,2006,Texas,15.0,61750,Montgomery County,24.291497975708502,Policy
19994,2004,Texas,15.0,46545,Montgomery County,32.22687721559781,Policy
19995,2002,Texas,15.0,14945,Montgomery County,100.36801605888257,Policy
19996,2000,Texas,15.0,15802,Montgomery County,94.92469307682572,Policy
19997,2019,Texas,30.0,1200,Nueces County,2500.0,Policy
19998,2017,Texas,30.0,65580,Nueces County,45.74565416285453,Policy
19999,2015,Texas,30.0,48323,Nueces County,62.08223827163049,Policy
20000,2013,Texas,30.0,14140,Nueces County,212.16407355021215,Policy
20001,2011,Texas,30.0,15269,Nueces County,196.47652105573383,Policy
20002,2009,Texas,30.0,338220,Nueces County,8.869966294128082,Policy
20003,2007,Texas,30.0,9812,Nueces County,305.7480635955972,Policy
20004,2005,Texas,30.0,2010,Nueces County,1492.5373134328358,Policy
20005,2003,Texas,30.0,83553,Nueces County,35.90535348820509,Policy
20006,2001,Texas,30.0,27128,Nueces County,110.58684753759954,Policy
20007,1999,Texas,30.0,22765,Nueces County,131.78124313639358,Policy
20008,2019,Texas,18.0,1200,Nueces County,1500.0,Policy
20009,2017,Texas,18.0,65580,Nueces County,27.44739249771272,Policy
20010,2015,Texas,18.0,48323,Nueces County,37.24934296297829,Policy
20011,2013,Texas,18.0,14140,Nueces County,127.29844413012731,Policy
20012,2011,Texas,18.0,15269,Nueces County,117.8859126334403,Policy
20013,2009,Texas,18.0,338220,Nueces County,5.321979776476849,Policy
20014,2007,Texas,18.0,9812,Nueces County,183.44883815735832,Policy
20015,2005,Texas,18.0,2010,Nueces County,895.5223880597016,Policy
20016,2003,Texas,18.0,83553,Nueces County,21.543212092923053,Policy
20017,2001,Texas,18.0,27128,Nueces County,66.35210852255972,Policy
20018,1999,Texas,18.0,22765,Nueces County,79.06874588183615,Policy
20019,2020,Texas,27.0,1185,Nueces County,2278.481012658228,Policy
20020,2018,Texas,27.0,65711,Nueces County,41.089010972287745,Policy
20021,2016,Texas,27.0,48523,Nueces County,55.643715351482804,Policy
20022,2014,Texas,27.0,14138,Nueces County,190.9746781723016,Policy
20023,2012,Texas,27.0,14924,Nueces County,180.9166443312785,Policy
20024,2010,Texas,27.0,340223,Nueces County,7.935971406988945,Policy
20025,2008,Texas,27.0,9962,Nueces County,271.0299136719534,Policy
20026,2006,Texas,27.0,2010,Nueces County,1343.2835820895523,Policy
20027,2004,Texas,27.0,83580,Nueces County,32.30437903804738,Policy
20028,2002,Texas,27.0,27144,Nueces County,99.46949602122017,Policy
20029,2000,Texas,27.0,22756,Nueces County,118.65002636667252,Policy
20030,2020,Texas,16.0,1185,Nueces County,1350.210970464135,Policy
20031,2018,Texas,16.0,65711,Nueces County,24.34904353913348,Policy
20032,2016,Texas,16.0,48523,Nueces County,32.97405354161944,Policy
20033,2014,Texas,16.0,14138,Nueces County,113.17017965766021,Policy
20034,2012,Texas,16.0,14924,Nueces County,107.20986330742429,Policy
20035,2010,Texas,16.0,340223,Nueces County,4.702797870808264,Policy
20036,2008,Texas,16.0,9962,Nueces County,160.61031921300943,Policy
20037,2006,Texas,16.0,2010,Nueces County,796.0199004975124,Policy
20038,2004,Texas,16.0,83580,Nueces County,19.1433357262503,Policy
20039,2002,Texas,16.0,27144,Nueces County,58.944886531093424,Policy
20040,2000,Texas,16.0,22756,Nueces County,70.31112673580594,Policy
20041,2019,Texas,37.0,65204,Nueces County,56.74498497024722,Policy
20042,2017,Texas,37.0,48701,Nueces County,75.97379930596908,Policy
20043,2015,Texas,37.0,13986,Nueces County,264.55026455026456,Policy
20044,2013,Texas,37.0,15037,Nueces County,246.05971935891466,Policy
20045,2011,Texas,37.0,343281,Nueces County,10.77834194144156,Policy
20046,2009,Texas,37.0,10225,Nueces County,361.8581907090464,Policy
20047,2007,Texas,37.0,1992,Nueces County,1857.4297188755017,Policy
20048,2005,Texas,37.0,83500,Nueces County,44.311377245508986,Policy
20049,2003,Texas,37.0,27294,Nueces County,135.56092914193596,Policy
20050,2001,Texas,37.0,22773,Nueces County,162.4731041145216,Policy
20051,1999,Texas,37.0,86087,Nueces County,42.97977627284027,Policy
20052,2019,Texas,20.0,65204,Nueces County,30.672964848782286,Policy
20053,2017,Texas,20.0,48701,Nueces County,41.06691854376707,Policy
20054,2015,Texas,20.0,13986,Nueces County,143.000143000143,Policy
20055,2013,Texas,20.0,15037,Nueces County,133.00525370752146,Policy
20056,2011,Texas,20.0,343281,Nueces County,5.8261307791576,Policy
20057,2009,Texas,20.0,10225,Nueces County,195.59902200488995,Policy
20058,2007,Texas,20.0,1992,Nueces County,1004.0160642570281,Policy
20059,2005,Texas,20.0,83500,Nueces County,23.952095808383234,Policy
20060,2003,Texas,20.0,27294,Nueces County,73.27617791455998,Policy
20061,2001,Texas,20.0,22773,Nueces County,87.82329952136303,Policy
20062,1999,Texas,20.0,86087,Nueces County,23.232311498832576,Policy
20063,2020,Texas,24.0,64753,Nueces County,37.06391981838679,Policy
20064,2018,Texas,24.0,49565,Nueces County,48.421265005548264,Policy
20065,2016,Texas,24.0,14003,Nueces County,171.39184460472757,Policy
20066,2014,Texas,24.0,15093,Nueces County,159.0141125024846,Policy
20067,2012,Texas,24.0,347691,Nueces County,6.902680828666834,Policy
20068,2010,Texas,24.0,10223,Nueces County,234.76474616061822,Policy
20069,2008,Texas,24.0,2004,Nueces County,1197.6047904191616,Policy
20070,2006,Texas,24.0,81687,Nueces County,29.380439972088585,Policy
20071,2004,Texas,24.0,27276,Nueces County,87.98944126704797,Policy
20072,2002,Texas,24.0,22953,Nueces County,104.56149522938179,Policy
20073,2000,Texas,24.0,88495,Nueces County,27.120176281145824,Policy
20074,2020,Texas,21.0,64753,Nueces County,32.43092984108844,Policy
20075,2018,Texas,21.0,49565,Nueces County,42.36860687985474,Policy
20076,2016,Texas,21.0,14003,Nueces County,149.96786402913662,Policy
20077,2014,Texas,21.0,15093,Nueces County,139.137348439674,Policy
20078,2012,Texas,21.0,347691,Nueces County,6.039845725083479,Policy
20079,2010,Texas,21.0,10223,Nueces County,205.41915289054094,Policy
20080,2008,Texas,21.0,2004,Nueces County,1047.9041916167664,Policy
20081,2006,Texas,21.0,81687,Nueces County,25.707884975577507,Policy
20082,2004,Texas,21.0,27276,Nueces County,76.99076110866696,Policy
20083,2002,Texas,21.0,22953,Nueces County,91.49130832570906,Policy
20084,2000,Texas,21.0,88495,Nueces County,23.7301542460026,Policy
20085,2019,Texas,31.0,50113,Nueces County,61.860195957136874,Policy
20086,2017,Texas,31.0,13952,Nueces County,222.19036697247708,Policy
20087,2015,Texas,31.0,15107,Nueces County,205.20288607930098,Policy
20088,2013,Texas,31.0,352107,Nueces County,8.804141922767796,Policy
20089,2011,Texas,31.0,10530,Nueces County,294.39696106362777,Policy
20090,2007,Texas,31.0,82255,Nueces County,37.68767856057382,Policy
20091,2005,Texas,31.0,27511,Nueces County,112.68219984733379,Policy
20092,2003,Texas,31.0,23021,Nueces County,134.6596585726076,Policy
20093,2001,Texas,31.0,91660,Nueces County,33.820641501200086,Policy
20094,1999,Texas,31.0,10036,Nueces County,308.88800318852134,Policy
20095,2019,Texas,14.0,50113,Nueces County,27.936862690319877,Policy
20096,2017,Texas,14.0,13952,Nueces County,100.34403669724772,Policy
20097,2015,Texas,14.0,15107,Nueces County,92.67227113258754,Policy
20098,2013,Texas,14.0,352107,Nueces County,3.9760640941531977,Policy
20099,2011,Texas,14.0,10530,Nueces County,132.95346628679962,Policy
20100,2007,Texas,14.0,82255,Nueces County,17.020241930581726,Policy
20101,2005,Texas,14.0,27511,Nueces County,50.88873541492494,Policy
20102,2003,Texas,14.0,23021,Nueces County,60.81403935537118,Policy
20103,2001,Texas,14.0,91660,Nueces County,15.273838097316169,Policy
20104,1999,Texas,14.0,10036,Nueces County,139.49780789159027,Policy
20105,2020,Texas,28.0,50694,Nueces County,55.23336095001381,Policy
20106,2018,Texas,28.0,13746,Nueces County,203.6956205441583,Policy
20107,2016,Texas,28.0,14993,Nueces County,186.75381844860934,Policy
20108,2014,Texas,28.0,356221,Nueces County,7.86028897790978,Policy
20109,2012,Texas,28.0,10728,Nueces County,260.9992542878449,Policy
20110,2010,Texas,28.0,2052,Nueces County,1364.522417153996,Policy
20111,2008,Texas,28.0,82612,Nueces County,33.893381106860986,Policy
20112,2006,Texas,28.0,27859,Nueces County,100.50612010481352,Policy
20113,2004,Texas,28.0,22892,Nueces County,122.31347195526823,Policy
20114,2002,Texas,28.0,94092,Nueces County,29.758109084725586,Policy
20115,2000,Texas,28.0,10016,Nueces County,279.55271565495207,Policy
20116,2020,Texas,21.0,50694,Nueces County,41.42502071251035,Policy
20117,2018,Texas,21.0,13746,Nueces County,152.77171540811872,Policy
20118,2016,Texas,21.0,14993,Nueces County,140.065363836457,Policy
20119,2014,Texas,21.0,356221,Nueces County,5.895216733432335,Policy
20120,2012,Texas,21.0,10728,Nueces County,195.74944071588368,Policy
20121,2010,Texas,21.0,2052,Nueces County,1023.3918128654971,Policy
20122,2008,Texas,21.0,82612,Nueces County,25.42003583014574,Policy
