Year,State,BUYER_STATE,BUYER_COUNTY,Population,T_YEAR,MME
2009,Florida,FL,WALTON,54534,2009,29237.2086374625
2009,Florida,FL,WASHINGTON,24693,2009,13060.6326949875
2010,Florida,FL,ALACHUA,247336,2010,150910.7858758875
2010,Florida,FL,BAKER,27115,2010,29821.453215
2010,Florida,FL,BAY,168852,2010,73912.3022531625
2010,Florida,FL,BRADFORD,28520,2010,26551.0789838625
2010,Florida,FL,BREVARD,543376,2010,508840.9764944625
2010,Florida,FL,BROWARD,1748066,2010,3026736.844585425
2010,Florida,FL,CALHOUN,14625,2010,2722.435965
2010,Florida,FL,CHARLOTTE,159978,2010,230654.246589525
2010,Florida,FL,CITRUS,141236,2010,111738.27332778752
2010,Florida,FL,CLAY,190865,2010,144996.73572806251
2010,Florida,FL,COLLIER,321520,2010,237663.7797535875
2010,Florida,FL,COLUMBIA,67531,2010,54609.82727295
2010,Florida,FL,DESOTO,34862,2010,0.0
2010,Florida,FL,DIXIE,16422,2010,2657.11035
2010,Florida,FL,DUVAL,864263,2010,765000.2969472
2010,Florida,FL,ESCAMBIA,297619,2010,156708.2074941
2010,Florida,FL,FLAGLER,95696,2010,54742.9390545375
2010,Florida,FL,FRANKLIN,11549,2010,2736.8763675
2010,Florida,FL,GADSDEN,46389,2010,8384.3691975
2010,Florida,FL,GILCHRIST,16939,2010,5760.958282725
2010,Florida,FL,GLADES,12884,2010,6489.44205
2010,Florida,FL,GULF,15863,2010,4311.71625
2010,Florida,FL,HAMILTON,14799,2010,3470.6828288625
2010,Florida,FL,HARDEE,27731,2010,8867.19339
2010,Florida,FL,HENDRY,39140,2010,27617.015310000003
2010,Florida,FL,HERNANDO,172778,2010,331289.8299954375
2010,Florida,FL,HIGHLANDS,98786,2010,45729.8435743125
2010,Florida,FL,HILLSBOROUGH,1229226,2010,2801560.6110110627
2010,Florida,FL,HOLMES,19927,2010,5004.4257040875
2010,Florida,FL,INDIAN RIVER,138028,2010,111822.9047092875
2010,Florida,FL,JACKSON,49746,2010,14859.564825
2010,Florida,FL,JEFFERSON,14761,2010,2637.1250175
2010,Florida,FL,LAFAYETTE,8870,2010,1363.4092875
2010,Florida,FL,LAKE,297052,2010,177229.2626611125
2010,Florida,FL,LEE,618754,2010,680132.8328028375
2010,Florida,FL,LEON,275487,2010,56268.735998175
2010,Florida,FL,LEVY,40801,2010,36649.6523859
2010,Florida,FL,LIBERTY,8365,2010,1141.6443375
2010,Florida,FL,MADISON,19224,2010,4027.7635125
2010,Florida,FL,MANATEE,322833,2010,360934.68390885
2010,Florida,FL,MARION,331298,2010,216686.2408516875
2010,Florida,FL,MARTIN,146318,2010,149894.56248135
2010,Florida,FL,MIAMI-DADE,2496435,2010,1242761.2069214624
2010,Florida,FL,MONROE,73090,2010,77309.966575425
2010,Florida,FL,NASSAU,73314,2010,55038.3181468125
2010,Florida,FL,OKALOOSA,180822,2010,61460.16682545
2010,Florida,FL,OKEECHOBEE,39996,2010,55324.33029045
2010,Florida,FL,ORANGE,1145956,2010,1118030.476755375
2010,Florida,FL,OSCEOLA,268685,2010,289370.5034899875
2010,Florida,FL,PALM BEACH,1320134,2010,1897698.565872
2010,Florida,FL,PASCO,464697,2010,761605.810557225
2010,Florida,FL,PINELLAS,916542,2010,1438059.3423179626
2010,Florida,FL,POLK,602095,2010,285711.952307025
2010,Florida,FL,PUTNAM,74364,2010,97258.9206485625
2010,Florida,FL,SANTA ROSA,151372,2010,89435.96215725
2010,Florida,FL,SARASOTA,379448,2010,426108.3153456
2010,Florida,FL,SEMINOLE,422718,2010,491538.4489892625
2010,Florida,FL,SUMTER,93420,2010,58311.8617968
2010,Florida,FL,SUWANNEE,41551,2010,13182.1712063625
2010,Florida,FL,TAYLOR,22570,2010,9613.7740463625
2010,Florida,FL,UNION,15535,2010,5090.004848175
2010,Florida,FL,VOLUSIA,494593,2010,481913.387567175
2010,Florida,FL,WAKULLA,30776,2010,8909.3236538625
2010,Florida,FL,WALTON,55043,2010,36549.7288813125
2010,Florida,FL,WASHINGTON,24896,2010,14208.2431149
2011,Florida,FL,ALACHUA,249365,2011,145750.68089928752
2011,Florida,FL,BAKER,27154,2011,32777.55312
2011,Florida,FL,BAY,169856,2011,73505.8448476875
2011,Florida,FL,BRADFORD,28255,2011,21271.0991925
2011,Florida,FL,BREVARD,543566,2011,481720.14990375
2011,Florida,FL,BROWARD,1780172,2011,1492503.4476553877
2011,Florida,FL,CALHOUN,14750,2011,2810.6887313625
2011,Florida,FL,CHARLOTTE,160511,2011,207165.2062881375
2011,Florida,FL,CITRUS,140031,2011,148717.2534045375
2011,Florida,FL,CLAY,192370,2011,149491.52033715
2011,Florida,FL,COLLIER,328134,2011,198903.37525608751
2011,Florida,FL,COLUMBIA,67485,2011,50996.453025
2011,Florida,FL,DESOTO,34894,2011,0.0
2011,Florida,FL,DIXIE,16486,2011,2559.38217
2011,Florida,FL,DUVAL,870709,2011,659029.698137775
2011,Florida,FL,ESCAMBIA,299114,2011,146310.743824275
2011,Florida,FL,FLAGLER,97376,2011,58500.274695675
2011,Florida,FL,FRANKLIN,11596,2011,2695.1848163625
2011,Florida,FL,GADSDEN,46151,2011,10053.993885
2011,Florida,FL,GILCHRIST,17004,2011,5709.0700050000005
2011,Florida,FL,GLADES,12635,2011,4646.4681
2011,Florida,FL,GULF,15844,2011,3866.4182025
2011,Florida,FL,HAMILTON,14671,2011,3033.5948775
2011,Florida,FL,HARDEE,27887,2011,9282.533205
2011,Florida,FL,HENDRY,39089,2011,26953.0962488625
2011,Florida,FL,HERNANDO,173094,2011,239292.429870675
2011,Florida,FL,HIGHLANDS,98630,2011,54161.6292645375
2011,Florida,FL,HILLSBOROUGH,1267775,2011,1533314.5499512877
2011,Florida,FL,HOLMES,19873,2011,5188.4438663625
2011,Florida,FL,INDIAN RIVER,138894,2011,141158.7296086125
2011,Florida,FL,JACKSON,49292,2011,16484.638485
2011,Florida,FL,JEFFERSON,14658,2011,2823.451935
2011,Florida,FL,LAFAYETTE,8942,2011,1307.1051675
2011,Florida,FL,LAKE,301019,2011,179071.4653870125
2011,Florida,FL,LEE,631330,2011,587055.7268651625
2011,Florida,FL,LEON,277971,2011,58086.07297545
2011,Florida,FL,LEVY,40156,2011,36064.2005815875
2011,Florida,FL,LIBERTY,8314,2011,821.8818
2011,Florida,FL,MADISON,19115,2011,4642.0836525
2011,Florida,FL,MANATEE,327142,2011,326820.05507583753
2011,Florida,FL,MARION,332529,2011,209503.198548825
2011,Florida,FL,MARTIN,147495,2011,137044.5964252125
2011,Florida,FL,MIAMI-DADE,2554766,2011,1070607.7594413
2011,Florida,FL,MONROE,73873,2011,71118.776762475
2011,Florida,FL,NASSAU,74195,2011,64563.827895675
2011,Florida,FL,OKALOOSA,183482,2011,63730.010400675
2011,Florida,FL,OKEECHOBEE,40140,2011,49274.6234068125
2011,Florida,FL,ORANGE,1169107,2011,879529.7461212375
2011,Florida,FL,OSCEOLA,276163,2011,188818.988528625
2011,Florida,FL,PALM BEACH,1335187,2011,1063694.69298135
2011,Florida,FL,PASCO,466457,2011,678130.6519053375
2011,Florida,FL,PINELLAS,917398,2011,1262519.9673723376
2011,Florida,FL,POLK,609492,2011,281211.8444758875
2011,Florida,FL,PUTNAM,74041,2011,96933.599392875
2011,Florida,FL,SANTA ROSA,154104,2011,90109.9158802125
2011,Florida,FL,SARASOTA,382213,2011,412731.763296975
2011,Florida,FL,SEMINOLE,425071,2011,521292.2365392375
2011,Florida,FL,SUMTER,97756,2011,54304.0651022625
2011,Florida,FL,SUWANNEE,41972,2011,14079.857971125
2011,Florida,FL,TAYLOR,22691,2011,10229.764905225
2011,Florida,FL,UNION,15388,2011,3801.527356575
2011,Florida,FL,VOLUSIA,494804,2011,396323.0280208125
2011,Florida,FL,WAKULLA,30978,2011,9653.313382725
2011,Florida,FL,WALTON,55793,2011,35063.1809935875
2011,Florida,FL,WASHINGTON,24935,2011,13964.0810899875
2012,Florida,FL,ALACHUA,251417,2012,127727.6130215625
2012,Florida,FL,BAKER,27086,2012,21659.46165
2012,Florida,FL,BAY,171903,2012,73272.653351325
2012,Florida,FL,BRADFORD,27049,2012,16872.4710225
2012,Florida,FL,BREVARD,547307,2012,363107.37734235
2012,Florida,FL,BROWARD,1815137,2012,809178.9096923625
2012,Florida,FL,CALHOUN,14723,2012,2793.38148
2012,Florida,FL,CHARLOTTE,162449,2012,120917.427198375
2012,Florida,FL,CITRUS,139360,2012,101576.39330385
2012,Florida,FL,CLAY,194345,2012,134424.4062445125
2012,Florida,FL,COLLIER,332427,2012,141917.0842426875
2012,Florida,FL,COLUMBIA,67966,2012,49737.84483
2012,Florida,FL,DESOTO,34712,2012,0.0
2012,Florida,FL,DIXIE,16126,2012,3326.2425943125
2012,Florida,FL,DUVAL,879602,2012,555328.0796860125
2012,Florida,FL,ESCAMBIA,302715,2012,129016.234284
2012,Florida,FL,FLAGLER,98359,2012,54252.292179525
2012,Florida,FL,FRANKLIN,11686,2012,2741.9306925
2012,Florida,FL,GADSDEN,46528,2012,8671.2293588625
2012,Florida,FL,GILCHRIST,16815,2012,5469.2812125
2012,Florida,FL,GLADES,13107,2012,1898.2095
2012,Florida,FL,GULF,15718,2012,4012.6529025
2012,Florida,FL,HAMILTON,14708,2012,2549.6674875
2012,Florida,FL,HARDEE,27514,2012,7940.8300613625
2012,Florida,FL,HENDRY,37447,2012,19653.1501875
2012,Florida,FL,HERNANDO,173422,2012,163153.66029018752
2012,Florida,FL,HIGHLANDS,98128,2012,41042.5979634
2012,Florida,FL,HILLSBOROUGH,1277746,2012,855609.666484125
2012,Florida,FL,HOLMES,19804,2012,5462.597159999999
2012,Florida,FL,INDIAN RIVER,140567,2012,98923.3242856125
2012,Florida,FL,JACKSON,48968,2012,17427.98037
2012,Florida,FL,JEFFERSON,14256,2012,2213.91552
2012,Florida,FL,LAFAYETTE,8804,2012,1295.0002725
2012,Florida,FL,LAKE,303186,2012,156520.6977751875
2012,Florida,FL,LEE,645293,2012,272161.035700275
2012,Florida,FL,LEON,283769,2012,61292.5591104375
2012,Florida,FL,LEVY,40025,2012,28221.1494318
2012,Florida,FL,LIBERTY,8276,2012,764.57925
2012,Florida,FL,MADISON,18907,2012,4504.77744
2012,Florida,FL,MANATEE,333895,2012,219299.73861375
2012,Florida,FL,MARION,335125,2012,175709.7753719625
2012,Florida,FL,MARTIN,148817,2012,85087.5526195125
2012,Florida,FL,MIAMI-DADE,2591035,2012,503313.85781025
2012,Florida,FL,MONROE,74809,2012,47813.94658245
2012,Florida,FL,NASSAU,74629,2012,60370.367055675
2012,Florida,FL,OKALOOSA,190083,2012,64457.9849233875
2012,Florida,FL,OKEECHOBEE,39467,2012,32380.21279635
2012,Florida,FL,ORANGE,1202234,2012,536535.5904659625
2012,Florida,FL,OSCEOLA,287416,2012,126453.88542135
2012,Florida,FL,PALM BEACH,1356545,2012,625882.09260765
2012,Florida,FL,PASCO,470391,2012,345632.1551611875
2012,Florida,FL,PINELLAS,921319,2012,687164.8072971376
2012,Florida,FL,POLK,616158,2012,232197.59944455
2012,Florida,FL,PUTNAM,73263,2012,58549.2935254125
2012,Florida,FL,SANTA ROSA,158512,2012,79863.11723385
2012,Florida,FL,SARASOTA,386147,2012,266242.8890628375
2012,Florida,FL,SEMINOLE,430838,2012,186169.0256092125
2012,Florida,FL,SUMTER,101620,2012,45944.804344275
2012,Florida,FL,SUWANNEE,43656,2012,13754.1415792875
2012,Florida,FL,TAYLOR,22744,2012,10201.239
2012,Florida,FL,UNION,15212,2012,3553.9259897625
2012,Florida,FL,VOLUSIA,496950,2012,265012.3541039625
2012,Florida,FL,WAKULLA,30818,2012,9747.856447725
2012,Florida,FL,WALTON,57582,2012,32404.6784267625
2012,Florida,FL,WASHINGTON,24892,2012,15658.135787925
