Year,State,BUYER_STATE,BUYER_COUNTY,Population,T_YEAR,MME
2008,New York,NY,NIAGARA,215793,2008,89559.2527916625
2008,New York,NY,ONEIDA,234482,2008,63196.7973198125
2008,New York,NY,ONONDAGA,463472,2008,129283.51765065
2008,New York,NY,ONTARIO,106302,2008,29087.7495372375
2008,New York,NY,ORANGE,370201,2008,118401.93705915
2008,New York,NY,ORLEANS,43254,2008,11184.124905
2008,New York,NY,OSWEGO,122366,2008,32237.328034987506
2008,New York,NY,OTSEGO,62561,2008,19373.7231575875
2008,New York,NY,PUTNAM,99537,2008,21328.0581699
2008,New York,NY,QUEENS,2193623,2008,227111.1502892625
2008,New York,NY,RENSSELAER,159011,2008,29116.501964625
2008,New York,NY,RICHMOND,463701,2008,275110.018663875
2008,New York,NY,ROCKLAND,305413,2008,73639.2302010625
2008,New York,NY,SARATOGA,217282,2008,37861.0135983625
2008,New York,NY,SCHENECTADY,153360,2008,23843.6603327125
2008,New York,NY,SCHOHARIE,32890,2008,9362.6465775
2008,New York,NY,SCHUYLER,18644,2008,5301.982902
2008,New York,NY,SENECA,35370,2008,6590.521710675001
2008,New York,NY,STEUBEN,98726,2008,21077.142708
2008,New York,NY,SUFFOLK,1480218,2008,506567.948289375
2008,New York,NY,SULLIVAN,77755,2008,37572.5809340625
2008,New York,NY,TIOGA,51498,2008,11422.31208
2008,New York,NY,TOMPKINS,100383,2008,28436.0094503625
2008,New York,NY,ULSTER,183174,2008,54624.170555887504
2008,New York,NY,WARREN,65848,2008,20328.4539878625
2008,New York,NY,WASHINGTON,63252,2008,14371.5337493625
2008,New York,NY,WAYNE,93739,2008,22868.4076279875
2008,New York,NY,WESTCHESTER,937449,2008,167668.3321919
2008,New York,NY,WYOMING,42281,2008,10147.32567
2008,New York,NY,YATES,25352,2008,4433.380815
2009,California,CA,ALAMEDA,1498539,2009,589303.994422875
2009,California,CA,AMADOR,38238,2009,22925.12794635
2009,California,CA,BUTTE,219777,2009,194443.9530006375
2009,California,CA,CALAVERAS,45900,2009,25359.4096347375
2009,California,CA,COLUSA,21250,2009,6791.47077585
2009,California,CA,CONTRA COSTA,1037890,2009,301708.413967275
2009,California,CA,DEL NORTE,28599,2009,16887.8273175
2009,California,CA,EL DORADO,180455,2009,78334.69861203751
2009,California,CA,FRESNO,921478,2009,279918.6256444875
2009,California,CA,GLENN,28100,2009,12507.306705
