,Year_y,State_y,Deaths,Population_y,County Name,Death Rate,Policy or Control
21229,2009,Virginia,13.0,2363,Henrico County,550.148116800677,Control
21230,2007,Virginia,13.0,34581,Henrico County,37.59289783407073,Control
21231,2005,Virginia,13.0,58428,Henrico County,22.24960635311837,Control
21232,2003,Virginia,13.0,6558,Henrico County,198.2311680390363,Control
21233,2001,Virginia,13.0,17136,Henrico County,75.86367880485528,Control
21234,1999,Virginia,13.0,12992,Henrico County,100.06157635467981,Control
21235,2019,Virginia,12.0,11336,Henrico County,105.85744530698659,Control
21236,2017,Virginia,12.0,34563,Henrico County,34.71920840204843,Control
21237,2015,Virginia,12.0,103227,Henrico County,11.624865587491644,Control
21238,2013,Virginia,12.0,318611,Henrico County,3.766348305614056,Control
21239,2011,Virginia,12.0,53741,Henrico County,22.329320258275807,Control
21240,2009,Virginia,12.0,2363,Henrico County,507.82903089293274,Control
21241,2007,Virginia,12.0,34581,Henrico County,34.70113646221914,Control
21242,2005,Virginia,12.0,58428,Henrico County,20.53809817210926,Control
21243,2003,Virginia,12.0,6558,Henrico County,182.9826166514181,Control
21244,2001,Virginia,12.0,17136,Henrico County,70.0280112044818,Control
21245,1999,Virginia,12.0,12992,Henrico County,92.36453201970443,Control
21246,2020,Virginia,25.0,11280,Henrico County,221.63120567375887,Control
21247,2018,Virginia,25.0,34120,Henrico County,73.27080890973036,Control
21248,2016,Virginia,25.0,104392,Henrico County,23.9481952640049,Control
21249,2014,Virginia,25.0,321924,Henrico County,7.765808078925461,Control
21250,2012,Virginia,25.0,52969,Henrico County,47.19741735732221,Control
21251,2010,Virginia,25.0,2321,Henrico County,1077.1219302024988,Control
21252,2008,Virginia,25.0,34955,Henrico County,71.52052639107423,Control
21253,2006,Virginia,25.0,61133,Henrico County,40.89444326304942,Control
21254,2004,Virginia,25.0,6739,Henrico County,370.9749220952664,Control
21255,2002,Virginia,25.0,17717,Henrico County,141.10741096122368,Control
21256,2000,Virginia,25.0,13146,Henrico County,190.171915411532,Control
21257,2020,Virginia,11.0,17641,Loudoun County,62.354741794682845,Control
21258,2018,Virginia,11.0,10783,Loudoun County,102.01242696837615,Control
21259,2016,Virginia,11.0,24179,Loudoun County,45.49402373960875,Control
21260,2014,Virginia,11.0,363050,Loudoun County,3.0298856906762155,Control
21261,2012,Virginia,11.0,33430,Loudoun County,32.90457672749028,Control
21262,2010,Virginia,11.0,12914,Loudoun County,85.17887563884157,Control
21263,2008,Virginia,11.0,13332,Loudoun County,82.50825082508251,Control
21264,2006,Virginia,11.0,8987,Loudoun County,122.39902080783352,Control
21265,2004,Virginia,11.0,32547,Loudoun County,33.797277782898576,Control
21266,2002,Virginia,11.0,10029,Loudoun County,109.68192242496758,Control
21267,2000,Virginia,11.0,83629,Loudoun County,13.153331978141555,Control
21268,2020,Virginia,11.0,17641,Loudoun County,62.354741794682845,Control
21269,2018,Virginia,11.0,10783,Loudoun County,102.01242696837615,Control
21270,2016,Virginia,11.0,24179,Loudoun County,45.49402373960875,Control
21271,2014,Virginia,11.0,363050,Loudoun County,3.0298856906762155,Control
21272,2012,Virginia,11.0,33430,Loudoun County,32.90457672749028,Control
21273,2010,Virginia,11.0,12914,Loudoun County,85.17887563884157,Control
21274,2008,Virginia,11.0,13332,Loudoun County,82.50825082508251,Control
21275,2006,Virginia,11.0,8987,Loudoun County,122.39902080783352,Control
21276,2004,Virginia,11.0,32547,Loudoun County,33.797277782898576,Control
21277,2002,Virginia,11.0,10029,Loudoun County,109.68192242496758,Control
21278,2000,Virginia,11.0,83629,Loudoun County,13.153331978141555,Control
21279,2019,Virginia,13.0,60354,Prince William County,21.539583126221956,Control
21280,2017,Virginia,13.0,28601,Prince William County,45.452956190342995,Control
21281,2015,Virginia,13.0,22952,Prince William County,56.63994423143953,Control
21282,2013,Virginia,13.0,37253,Prince William County,34.89651840120259,Control
21283,2009,Virginia,13.0,389001,Prince William County,3.341893722638245,Control
21284,2007,Virginia,13.0,35058,Prince William County,37.0814079525358,Control
21285,2005,Virginia,13.0,7384,Prince William County,176.05633802816902,Control
21286,2003,Virginia,13.0,9103,Prince William County,142.81006261671976,Control
21287,2001,Virginia,13.0,85941,Prince William County,15.126656659801492,Control
21288,1999,Virginia,13.0,20597,Prince William County,63.11598776520853,Control
21289,2019,Virginia,11.0,29652,Prince William County,37.096991771212736,Control
21290,2017,Virginia,11.0,22703,Prince William County,48.45174646522486,Control
21291,2015,Virginia,11.0,37862,Prince William County,29.052876234747238,Control
21292,2011,Virginia,11.0,419006,Prince William County,2.6252607361231104,Control
21293,2009,Virginia,11.0,34988,Prince William County,31.439350634503256,Control
21294,2007,Virginia,11.0,7403,Prince William County,148.58841010401187,Control
21295,2005,Virginia,11.0,9213,Prince William County,119.39650493867362,Control
21296,2003,Virginia,11.0,87338,Prince William County,12.594746845588404,Control
21297,2001,Virginia,11.0,20905,Prince William County,52.61899067208802,Control
21298,1999,Virginia,11.0,68094,Prince William County,16.154139865480072,Control
21299,2019,Virginia,10.0,29652,Prince William County,33.724537973829754,Control
21300,2017,Virginia,10.0,22703,Prince William County,44.04704224111351,Control
21301,2015,Virginia,10.0,37862,Prince William County,26.411705667952035,Control
21302,2011,Virginia,10.0,419006,Prince William County,2.386600669202828,Control
21303,2009,Virginia,10.0,34988,Prince William County,28.581227849548416,Control
21304,2007,Virginia,10.0,7403,Prince William County,135.080372821829,Control
21305,2005,Virginia,10.0,9213,Prince William County,108.54227721697602,Control
21306,2003,Virginia,10.0,87338,Prince William County,11.449769859625821,Control
21307,2001,Virginia,10.0,20905,Prince William County,47.83544606553456,Control
21308,1999,Virginia,10.0,68094,Prince William County,14.685581695890974,Control
21309,2020,Virginia,18.0,30148,Prince William County,59.70545309804962,Control
21310,2018,Virginia,18.0,22950,Prince William County,78.4313725490196,Control
21311,2016,Virginia,18.0,37845,Prince William County,47.56242568370987,Control
21312,2012,Virginia,18.0,430289,Prince William County,4.1832349885774445,Control
21313,2010,Virginia,18.0,34872,Prince William County,51.61734342739161,Control
21314,2008,Virginia,18.0,7420,Prince William County,242.58760107816713,Control
21315,2006,Virginia,18.0,9328,Prince William County,192.967409948542,Control
21316,2004,Virginia,18.0,88177,Prince William County,20.413486510087665,Control
21317,2002,Virginia,18.0,20989,Prince William County,85.75920720377341,Control
21318,2000,Virginia,18.0,67725,Prince William County,26.578073089700997,Control
21319,2019,Virginia,15.0,22802,Prince William County,65.78370318393124,Control
21320,2017,Virginia,15.0,37809,Prince William County,39.673093707847336,Control
21321,2013,Virginia,15.0,438580,Prince William County,3.4201285968352413,Control
21322,2011,Virginia,15.0,34607,Prince William County,43.34383217268183,Control
21323,2009,Virginia,15.0,7333,Prince William County,204.5547524887495,Control
21324,2007,Virginia,15.0,9426,Prince William County,159.1343093570974,Control
21325,2005,Virginia,15.0,89245,Prince William County,16.80766429491848,Control
21326,2003,Virginia,15.0,21189,Prince William County,70.79144839303413,Control
21327,2001,Virginia,15.0,68671,Prince William County,21.843281734647814,Control
21328,1999,Virginia,15.0,30110,Prince William County,49.81733643307871,Control
21329,2020,Virginia,12.0,23006,Prince William County,52.160306007128575,Control
21330,2018,Virginia,12.0,38082,Prince William County,31.510950055144164,Control
21331,2014,Virginia,12.0,446094,Prince William County,2.6900160055952336,Control
21332,2012,Virginia,12.0,34736,Prince William County,34.546292031321975,Control
21333,2010,Virginia,12.0,7373,Prince William County,162.75600162756,Control
21334,2008,Virginia,12.0,9386,Prince William County,127.84998934583423,Control
21335,2006,Virginia,12.0,90489,Prince William County,13.261280376620363,Control
21336,2004,Virginia,12.0,21432,Prince William County,55.99104143337066,Control
21337,2002,Virginia,12.0,69315,Prince William County,17.312270071413113,Control
21338,2000,Virginia,12.0,30308,Prince William County,39.593506664906954,Control
21339,2020,Virginia,16.0,23006,Prince William County,69.54707467617143,Control
21340,2018,Virginia,16.0,38082,Prince William County,42.01460007352555,Control
21341,2014,Virginia,16.0,446094,Prince William County,3.586688007460311,Control
21342,2012,Virginia,16.0,34736,Prince William County,46.06172270842929,Control
21343,2010,Virginia,16.0,7373,Prince William County,217.00800217008,Control
21344,2008,Virginia,16.0,9386,Prince William County,170.4666524611123,Control
21345,2006,Virginia,16.0,90489,Prince William County,17.681707168827153,Control
21346,2004,Virginia,16.0,21432,Prince William County,74.65472191116088,Control
21347,2002,Virginia,16.0,69315,Prince William County,23.083026761884152,Control
21348,2000,Virginia,16.0,30308,Prince William County,52.79134221987594,Control
21349,2020,Virginia,12.0,33935,Roanoke County,35.36172093708561,Control
21350,2018,Virginia,12.0,7252,Roanoke County,165.4715940430226,Control
21351,2016,Virginia,12.0,8774,Roanoke County,136.7677228174151,Control
21352,2014,Virginia,12.0,93785,Roanoke County,12.795223116703097,Control
21353,2012,Virginia,12.0,22394,Roanoke County,53.58578190586764,Control
21354,2010,Virginia,12.0,76314,Roanoke County,15.724506643604057,Control
21355,2008,Virginia,12.0,28831,Roanoke County,41.621865353265584,Control
21356,2006,Virginia,12.0,23272,Roanoke County,51.564111378480575,Control
21357,2004,Virginia,12.0,38272,Roanoke County,31.354515050167226,Control
21358,2002,Virginia,12.0,32849,Roanoke County,36.53079241377211,Control
21359,2000,Virginia,12.0,17482,Roanoke County,68.64203180414141,Control
21360,2020,Virginia,11.0,7260,Russell County,151.5151515151515,Control
21361,2018,Virginia,11.0,9038,Russell County,121.70834255366232,Control
21362,2016,Virginia,11.0,94031,Russell County,11.698269719560571,Control
21363,2014,Virginia,11.0,22327,Russell County,49.267702781385765,Control
21364,2012,Virginia,11.0,77391,Russell County,14.213539042007469,Control
21365,2010,Virginia,11.0,28897,Russell County,38.06623524933384,Control
21366,2008,Virginia,11.0,23237,Russell County,47.33829668201575,Control
21367,2006,Virginia,11.0,40610,Russell County,27.086924402856443,Control
21368,2004,Virginia,11.0,32570,Russell County,33.77341111452257,Control
21369,2002,Virginia,11.0,17353,Russell County,63.389615628421595,Control
21370,2000,Virginia,11.0,90395,Russell County,12.168814646827812,Control
21371,2019,Virginia,10.0,9023,Russell County,110.82788429568879,Control
21372,2017,Virginia,10.0,93730,Russell County,10.66894270777766,Control
21373,2015,Virginia,10.0,22354,Russell County,44.73472309206406,Control
21374,2013,Virginia,10.0,77741,Russell County,12.86322532511802,Control
21375,2011,Virginia,10.0,28749,Russell County,34.783818567602346,Control
21376,2009,Virginia,10.0,23212,Russell County,43.08116491469929,Control
21377,2007,Virginia,10.0,41214,Russell County,24.263599747658564,Control
21378,2005,Virginia,10.0,32519,Russell County,30.751253113564378,Control
21379,2003,Virginia,10.0,17409,Russell County,57.44155321959906,Control
21380,2001,Virginia,10.0,96326,Russell County,10.381413117953615,Control
21381,1999,Virginia,10.0,89436,Russell County,11.181179838096515,Control
21382,2019,Virginia,10.0,30104,Stafford County,33.218176986446984,Control
21383,2017,Virginia,10.0,17750,Stafford County,56.33802816901409,Control
21384,2015,Virginia,10.0,130475,Stafford County,7.664303506418854,Control
21385,2013,Virginia,10.0,136788,Stafford County,7.310582799660789,Control
21386,2011,Virginia,10.0,6931,Stafford County,144.27932477276008,Control
21387,2009,Virginia,10.0,12175,Stafford County,82.13552361396303,Control
21388,2007,Virginia,10.0,44169,Stafford County,22.640313341936654,Control
21389,2005,Virginia,10.0,35405,Stafford County,28.244598220590312,Control
21390,2001,Virginia,10.0,51441,Stafford County,19.439746505705564,Control
21391,1999,Virginia,10.0,16687,Stafford County,59.92688919518187,Control
21392,2019,Virginia,10.0,136215,Tazewell County,7.341335388907242,Control
21393,2017,Virginia,10.0,146649,Tazewell County,6.819003198112499,Control
21394,2015,Virginia,10.0,6709,Tazewell County,149.05351021016546,Control
21395,2013,Virginia,10.0,11810,Tazewell County,84.6740050804403,Control
21396,2011,Virginia,10.0,44715,Tazewell County,22.363860002236386,Control
21397,2009,Virginia,10.0,37240,Tazewell County,26.85284640171858,Control
21398,2005,Virginia,10.0,52940,Tazewell County,18.889308651303363,Control
21399,2003,Virginia,10.0,16718,Tazewell County,59.815767436296206,Control
21400,2001,Virginia,10.0,41810,Tazewell County,23.91772303276728,Control
21401,1999,Virginia,10.0,27472,Tazewell County,36.40069889341875,Control
21402,2019,Virginia,10.0,136215,Tazewell County,7.341335388907242,Control
21403,2017,Virginia,10.0,146649,Tazewell County,6.819003198112499,Control
21404,2015,Virginia,10.0,6709,Tazewell County,149.05351021016546,Control
21405,2013,Virginia,10.0,11810,Tazewell County,84.6740050804403,Control
21406,2011,Virginia,10.0,44715,Tazewell County,22.363860002236386,Control
21407,2009,Virginia,10.0,37240,Tazewell County,26.85284640171858,Control
21408,2005,Virginia,10.0,52940,Tazewell County,18.889308651303363,Control
21409,2003,Virginia,10.0,16718,Tazewell County,59.815767436296206,Control
21410,2001,Virginia,10.0,41810,Tazewell County,23.91772303276728,Control
21411,1999,Virginia,10.0,27472,Tazewell County,36.40069889341875,Control
21412,2013,Virginia,16.0,230571,Chesapeake city,6.939294187040001,Control
21414,2013,Virginia,12.0,230571,Chesapeake city,5.20447064028,Control
21416,2014,Virginia,11.0,233371,Chesapeake city,4.71352481670816,Control
21418,2019,Virginia,11.0,12554,Newport News city,87.62147522701927,Control
21419,2009,Virginia,11.0,181000,Newport News city,6.077348066298343,Control
21420,1999,Virginia,11.0,233497,Newport News city,4.71098129740425,Control
21421,2013,Virginia,12.0,182020,Newport News city,6.5926821228436445,Control
21422,2003,Virginia,12.0,239286,Newport News city,5.0149193851708835,Control
21423,2014,Virginia,11.0,182965,Newport News city,6.012078812887711,Control
21424,2004,Virginia,11.0,243836,Newport News city,4.511228858741121,Control
21425,2014,Virginia,13.0,182965,Newport News city,7.105184051594567,Control
21426,2004,Virginia,13.0,243836,Newport News city,5.331452287603143,Control
21427,2019,Virginia,11.0,179225,Norfolk city,6.137536615985494,Control
21428,2009,Virginia,11.0,241725,Norfolk city,4.550625711035267,Control
21429,1999,Virginia,11.0,3991,Norfolk city,275.6201453269857,Control
21430,2011,Virginia,15.0,242628,Norfolk city,6.182303773678224,Control
21431,2001,Virginia,15.0,3896,Norfolk city,385.01026694045174,Control
21432,2011,Virginia,11.0,242628,Norfolk city,4.5336894340306975,Control
21433,2001,Virginia,11.0,3896,Norfolk city,282.340862422998,Control
21434,2012,Virginia,13.0,245782,Norfolk city,5.2892400582630135,Control
21435,2002,Virginia,13.0,3929,Norfolk city,330.8729956731993,Control
21436,2012,Virginia,11.0,245782,Norfolk city,4.475510818530242,Control
21437,2002,Virginia,11.0,3929,Norfolk city,279.9694578773225,Control
21438,2013,Virginia,22.0,246139,Norfolk city,8.93803907548174,Control
21439,2003,Virginia,22.0,3944,Norfolk city,557.8093306288032,Control
21440,2013,Virginia,10.0,246139,Norfolk city,4.062745034309882,Control
21441,2003,Virginia,10.0,3944,Norfolk city,253.5496957403651,Control
21442,2014,Virginia,21.0,245428,Norfolk city,8.556480923122056,Control
21443,2004,Virginia,21.0,3847,Norfolk city,545.8799064205874,Control
21444,2019,Virginia,11.0,12271,Portsmouth city,89.6422459457257,Control
21445,2014,Virginia,11.0,96004,Portsmouth city,11.457855922669888,Control
21446,2004,Virginia,11.0,15743,Portsmouth city,69.87232420758433,Control
21447,2019,Virginia,16.0,18249,Richmond city,87.67603704312565,Control
21448,2009,Virginia,16.0,203678,Richmond city,7.855536680446587,Control
21449,1999,Virginia,16.0,95431,Richmond city,16.766040385199776,Control
21450,2020,Virginia,13.0,18255,Richmond city,71.21336620104081,Control
21451,2010,Virginia,13.0,204214,Richmond city,6.36587109600713,Control
21452,2000,Virginia,13.0,94911,Richmond city,13.697042492440286,Control
21453,2011,Virginia,22.0,205533,Richmond city,10.703877236258897,Control
21454,2001,Virginia,22.0,94931,Richmond city,23.174726906911335,Control
21455,2012,Virginia,20.0,210309,Richmond city,9.509816508090475,Control
21456,2002,Virginia,20.0,93956,Richmond city,21.286559666226744,Control
21457,2013,Virginia,20.0,214114,Richmond city,9.340818442511933,Control
21458,2003,Virginia,20.0,93716,Richmond city,21.341073029151904,Control
21459,2014,Virginia,36.0,217853,Richmond city,16.52490440801825,Control
21460,2004,Virginia,36.0,93614,Richmond city,38.455786527656116,Control
21461,1999,Virginia,36.0,24642,Richmond city,146.09203798392988,Control
21462,2013,Virginia,14.0,98465,Roanoke city,14.218250139643528,Control
21463,2008,Virginia,14.0,24673,Roanoke city,56.74218781664168,Control
21464,2019,Virginia,11.0,92108,Virginia Beach city,11.942502279932253,Control
21465,2009,Virginia,11.0,435004,Virginia Beach city,2.528712379656279,Control
21466,1999,Virginia,11.0,19320,Virginia Beach city,56.93581780538302,Control
21467,2019,Virginia,12.0,92108,Virginia Beach city,13.02818430538064,Control
21468,2009,Virginia,12.0,435004,Virginia Beach city,2.7585953232613956,Control
21469,1999,Virginia,12.0,19320,Virginia Beach city,62.11180124223603,Control
21470,2011,Virginia,12.0,442707,Virginia Beach city,2.710596398972684,Control
21471,2001,Virginia,12.0,19744,Virginia Beach city,60.777957860615885,Control
21472,2011,Virginia,13.0,442707,Virginia Beach city,2.9364794322204077,Control
21473,2001,Virginia,13.0,19744,Virginia Beach city,65.84278768233388,Control
21474,2012,Virginia,10.0,447021,Virginia Beach city,2.2370313698909,Control
21475,2002,Virginia,10.0,20010,Virginia Beach city,49.97501249375312,Control
21476,2012,Virginia,12.0,447021,Virginia Beach city,2.68443764386908,Control
21477,2002,Virginia,12.0,20010,Virginia Beach city,59.97001499250374,Control
21478,2013,Virginia,29.0,448479,Virginia Beach city,6.4663005402705585,Control
21479,2003,Virginia,29.0,20163,Virginia Beach city,143.82780340227148,Control
21480,2013,Virginia,16.0,448479,Virginia Beach city,3.5676140911837564,Control
21481,2003,Virginia,16.0,20163,Virginia Beach city,79.35327084263254,Control
21482,2014,Virginia,21.0,450980,Virginia Beach city,4.656525788283294,Control
21483,2004,Virginia,21.0,20351,Virginia Beach city,103.1890324799764,Control
21484,2014,Virginia,16.0,450980,Virginia Beach city,3.547829172025367,Control
21485,2004,Virginia,16.0,20351,Virginia Beach city,78.62021522283918,Control
22725,2020,Wyoming,11.0,39317,Laramie County,27.97771956151283,Control
22726,2018,Wyoming,11.0,13376,Laramie County,82.23684210526315,Control
22727,2016,Wyoming,11.0,4679,Laramie County,235.09296858303057,Control
22728,2014,Wyoming,11.0,8573,Laramie County,128.30980986819083,Control
22729,2012,Wyoming,11.0,94483,Laramie County,11.64230602330578,Control
22730,2010,Wyoming,11.0,18106,Laramie County,60.75334143377885,Control
22731,2008,Wyoming,11.0,73682,Laramie County,14.929019299150402,Control
22732,2006,Wyoming,11.0,2321,Laramie County,473.93364928909955,Control
22733,2004,Wyoming,11.0,26078,Laramie County,42.18114886110898,Control
22734,2002,Wyoming,11.0,8766,Laramie County,125.48482774355463,Control
22735,2000,Wyoming,11.0,26560,Laramie County,41.41566265060241,Control
22736,2019,Wyoming,11.0,8445,Natrona County,130.25458851391355,Control
22737,2017,Wyoming,11.0,98327,Natrona County,11.187161206992993,Control
22738,2015,Wyoming,11.0,18722,Natrona County,58.75440658049354,Control
22739,2013,Wyoming,11.0,80973,Natrona County,13.584775171970906,Control
22740,2011,Wyoming,11.0,2491,Natrona County,441.5897230028101,Control
22741,2009,Wyoming,11.0,28008,Natrona County,39.274493001999424,Control
22742,2007,Wyoming,11.0,8682,Natrona County,126.69891730016124,Control
22743,2005,Wyoming,11.0,27075,Natrona County,40.62788550323176,Control
22744,2003,Wyoming,11.0,6687,Natrona County,164.49828024525198,Control
22745,2001,Wyoming,11.0,36899,Natrona County,29.811105992032303,Control
22746,1999,Wyoming,11.0,17672,Natrona County,62.24535989135355,Control
31396,1999,Hawaii,5.0,146970,,3.4020548411240386,Control
31397,2000,Hawaii,5.0,148677,,3.362994948781587,Control
31398,2001,Hawaii,5.0,151690,,3.2961961895972043,Control
31399,1999,Hawaii,5.0,878906,,0.5688890507062189,Control
31400,2002,Hawaii,5.0,154576,,3.2346547976399957,Control
31401,2000,Hawaii,5.0,876156,,0.5706746287190866,Control
31402,2003,Hawaii,5.0,158442,,3.1557289102636927,Control
31403,2001,Hawaii,5.0,882755,,0.5664085731601634,Control
31404,2004,Hawaii,5.0,162852,,3.070272394566846,Control
31405,2002,Hawaii,5.0,890473,,0.5614993379922806,Control
31406,2005,Hawaii,5.0,168237,,2.971997836385575,Control
31407,2003,Hawaii,5.0,894311,,0.5590896231847757,Control
31408,1999,Hawaii,5.0,58264,,8.581628449814637,Control
31409,2006,Hawaii,5.0,173536,,2.8812465425041487,Control
31410,2004,Hawaii,5.0,907997,,0.5506626123214063,Control
31411,2000,Hawaii,5.0,58463,,8.552417768503155,Control
31412,2007,Hawaii,5.0,177733,,2.8132085769103092,Control
31413,2005,Hawaii,5.0,918181,,0.5445549406925214,Control
31414,2001,Hawaii,5.0,59075,,8.463817181548878,Control
31415,1999,Hawaii,5.0,126002,,3.9681909810955385,Control
31416,2008,Hawaii,5.0,181506,,2.7547298711888315,Control
31417,2006,Hawaii,5.0,926954,,0.5394010921793314,Control
31418,2002,Hawaii,5.0,59981,,8.335973058135076,Control
31419,2000,Hawaii,5.0,128094,,3.903383452776867,Control
31420,2017,Hawaii,5.0,200381,,2.4952465553121304,Control
31421,2015,Hawaii,5.0,998714,,0.5006438279627601,Control
31422,2011,Hawaii,5.0,67701,,7.385415281901301,Control
31423,2009,Hawaii,5.0,153300,,3.2615786040443577,Control
31424,2018,Hawaii,5.0,200983,,2.487772597682391,Control
31425,2016,Hawaii,5.0,992605,,0.5037250467204981,Control
31426,2012,Hawaii,5.0,68434,,7.306309729082035,Control
31427,2010,Hawaii,5.0,154834,,3.229264890140408,Control
31428,2019,Hawaii,5.0,201513,,2.481229498841266,Control
31429,2017,Hawaii,5.0,988650,,0.5057401507105649,Control
31430,2013,Hawaii,5.0,69512,,7.193002647024974,Control
31431,2011,Hawaii,5.0,156674,,3.1913399798307314,Control
31432,2020,Hawaii,5.0,203340,,2.45893577259762,Control
31433,2018,Hawaii,5.0,980080,,0.510162435719533,Control
31434,2014,Hawaii,5.0,70475,,7.094714437743881,Control
31435,2012,Hawaii,5.0,158226,,3.1600369092310996,Control
31436,2019,Hawaii,5.0,974563,,0.5130504646698059,Control
31437,2015,Hawaii,5.0,71735,,6.970098278385725,Control
31438,2013,Hawaii,5.0,160202,,3.121059662176502,Control
31439,2020,Hawaii,5.0,963826,,0.5187658353271234,Control
31440,2016,Hawaii,5.0,72029,,6.9416485026864185,Control
31441,2014,Hawaii,5.0,163019,,3.067127144688656,Control
31442,2017,Hawaii,5.0,72159,,6.929142587896173,Control
31443,2015,Hawaii,5.0,164637,,3.036984395974174,Control
31444,2018,Hawaii,5.0,72133,,6.931640164695771,Control
31445,2016,Hawaii,5.0,165386,,3.023230503186485,Control
31446,2019,Hawaii,5.0,72293,,6.91629895010582,Control
31447,2017,Hawaii,5.0,166260,,3.007337904486948,Control
31448,2020,Hawaii,5.0,71851,,6.958845388373161,Control
31449,2018,Hawaii,5.0,167207,,2.9903054297965994,Control
31450,2019,Hawaii,5.0,167417,,2.9865545314991904,Control
31451,2020,Hawaii,5.0,167902,,2.9779276006241737,Control
36652,1999,Iowa,5.0,8298,,60.25548324897565,Control
36653,2000,Iowa,5.0,8243,,60.657527599175054,Control
36654,2001,Iowa,5.0,8132,,61.485489424495825,Control
36655,1999,Iowa,5.0,4498,,111.16051578479323,Control
36656,2002,Iowa,5.0,8059,,62.04243702692642,Control
36657,2000,Iowa,5.0,4482,,111.55734047300314,Control
36658,2003,Iowa,5.0,8050,,62.11180124223603,Control
36659,2001,Iowa,5.0,4402,,113.58473421172195,Control
36660,1999,Iowa,5.0,14651,,34.127363319909904,Control
36661,2004,Iowa,5.0,8019,,62.351914203766064,Control
36662,2002,Iowa,5.0,4370,,114.41647597254004,Control
36663,2000,Iowa,5.0,14675,,34.07155025553663,Control
36664,2005,Iowa,5.0,7932,,63.035804336863336,Control
36665,2003,Iowa,5.0,4365,,114.5475372279496,Control
36666,2001,Iowa,5.0,14333,,34.88453219842322,Control
36667,1999,Iowa,5.0,13709,,36.47239040046684,Control
36668,2006,Iowa,5.0,7924,,63.09944472488642,Control
36669,2004,Iowa,5.0,4307,,116.09008590666356,Control
36670,2002,Iowa,5.0,14289,,34.99195185107425,Control
36671,2000,Iowa,5.0,13721,,36.44049267546097,Control
36672,2007,Iowa,5.0,7871,,63.524329818320425,Control
36673,2005,Iowa,5.0,4226,,118.3151916706105,Control
36674,2003,Iowa,5.0,14345,,34.85535029627048,Control
36675,2001,Iowa,5.0,13578,,36.824274561791135,Control
36676,1999,Iowa,5.0,6896,,72.50580046403712,Control
36677,2008,Iowa,5.0,7747,,64.54111268878275,Control
36678,2006,Iowa,5.0,4224,,118.37121212121212,Control
36679,2004,Iowa,5.0,14324,,34.9064507120916,Control
36680,2002,Iowa,5.0,13420,,37.257824143070046,Control
36681,2000,Iowa,5.0,6830,,73.20644216691069,Control
36682,2009,Iowa,5.0,7676,,65.13809275664408,Control
36683,2007,Iowa,5.0,4195,,119.18951132300357,Control
36684,2005,Iowa,5.0,14371,,34.79229002852968,Control
36685,2003,Iowa,5.0,13522,,36.97677858304984,Control
36686,2001,Iowa,5.0,6664,,75.03001200480192,Control
36687,1999,Iowa,5.0,25214,,19.830253034028715,Control
36688,2010,Iowa,5.0,7682,,65.08721687060661,Control
36689,2008,Iowa,5.0,4151,,120.45290291496025,Control
36690,2006,Iowa,5.0,14378,,34.77535123104743,Control
36691,2004,Iowa,5.0,13462,,37.1415837171297,Control
36692,2002,Iowa,5.0,6572,,76.08034083992696,Control
36693,2000,Iowa,5.0,25308,,19.756598703967125,Control
36694,2011,Iowa,5.0,7527,,66.42752756742394,Control
36695,2009,Iowa,5.0,4047,,123.54830738818879,Control
36696,2007,Iowa,5.0,14335,,34.87966515521451,Control
36697,2005,Iowa,5.0,13453,,37.166431279268565,Control
36698,2003,Iowa,5.0,6479,,77.17240314863405,Control
36699,2001,Iowa,5.0,25532,,19.58326805577315,Control
36700,1999,Iowa,5.0,127786,,3.912791698621132,Control
36701,2012,Iowa,5.0,7481,,66.8359844940516,Control
36702,2010,Iowa,5.0,4029,,124.10027302060065,Control
36703,2008,Iowa,5.0,14325,,34.904013961605585,Control
36704,2006,Iowa,5.0,13319,,37.54035588257376,Control
36705,2004,Iowa,5.0,6430,,77.76049766718506,Control
36706,2002,Iowa,5.0,25829,,19.35808587246893,Control
36707,2000,Iowa,5.0,128012,,3.9058838233915574,Control
36708,2013,Iowa,5.0,7472,,66.91648822269806,Control
36709,2011,Iowa,5.0,4004,,124.87512487512487,Control
36710,2009,Iowa,5.0,14263,,35.05573862441281,Control
36711,2007,Iowa,5.0,13105,,38.15337657382678,Control
36712,2005,Iowa,5.0,6324,,79.06388361796331,Control
36713,2003,Iowa,5.0,25946,,19.270793185847527,Control
36714,2001,Iowa,5.0,127765,,3.913434821743044,Control
36715,1999,Iowa,5.0,26164,,19.110227793915303,Control
36716,2014,Iowa,5.0,7454,,67.07807888382077,Control
36717,2012,Iowa,5.0,3911,,127.84454103809769,Control
36718,2010,Iowa,5.0,14330,,34.89183531053733,Control
36719,2008,Iowa,5.0,12950,,38.61003861003861,Control
36720,2006,Iowa,5.0,6265,,79.80845969672785,Control
36721,2004,Iowa,5.0,26181,,19.09781902906688,Control
36722,2002,Iowa,5.0,126876,,3.9408556385762474,Control
36723,2000,Iowa,5.0,26224,,19.066503965832826,Control
36724,2015,Iowa,5.0,7228,,69.1754288876591,Control
36725,2013,Iowa,5.0,3894,,128.40267077555214,Control
36726,2011,Iowa,5.0,14274,,35.02872355331372,Control
36727,2009,Iowa,5.0,12896,,38.77171215880894,Control
36728,2007,Iowa,5.0,6222,,80.36001285760206,Control
36729,2005,Iowa,5.0,26265,,19.036740909956215,Control
36730,2003,Iowa,5.0,126491,,3.952850400423746,Control
